"interquantile_width","cluster","seqnames","start","end","GENEID","tpm","sample"
26,12169,"chr6",29298119,29298181,12321,88.7198747334514,"whole_body__embryo_E11"
5,12173,"chr6",29383254,29383262,68794,34.4830195341691,"whole_body__embryo_E11"
2,12177,"chr6",29685643,29685644,319757,10.4736611057139,"whole_body__embryo_E11"
22,12179,"chr6",29998007,29998028,18181,12.1108919371332,"whole_body__embryo_E11"
4,12180,"chr6",29998070,29998073,18181,10.0599363547037,"whole_body__embryo_E11"
44,12181,"chr6",30351884,30351960,76788,62.6823082790238,"whole_body__embryo_E11"
4,12183,"chr6",30688043,30688059,17294,1313.46844526369,"whole_body__embryo_E11"
17,12187,"chr6",31348832,31348851,27418,77.1883851416489,"whole_body__embryo_E11"
13,12188,"chr6",33199118,33199145,20336,97.8864874838884,"whole_body__embryo_E11"
44,12190,"chr6",34426302,34426357,12183,49.0757993244699,"whole_body__embryo_E11"
16,12191,"chr6",34548542,34548567,109624,78.0217355076892,"whole_body__embryo_E11"
45,12193,"chr6",34659471,34659537,109624,79.5841904183247,"whole_body__embryo_E11"
5,12197,"chr6",35127613,35127622,70699,101.202148372957,"whole_body__embryo_E11"
39,12199,"chr6",35202698,35202747,67705,144.478302938285,"whole_body__embryo_E11"
13,12201,"chr6",37820831,37820843,21848,14.3317829467602,"whole_body__embryo_E11"
17,12203,"chr6",38331499,38331515,264134,10.2648168545061,"whole_body__embryo_E11"
13,12205,"chr6",38383925,38383937,320538,12.9204969260006,"whole_body__embryo_E11"
22,12208,"chr6",38484841,38484862,66117,14.1774608982087,"whole_body__embryo_E11"
44,12209,"chr6",38501442,38501487,192196,92.9979689231427,"whole_body__embryo_E11"
7,12210,"chr6",38501511,38501522,192196,22.883651739894,"whole_body__embryo_E11"
8,12215,"chr6",39542574,39542611,68198,95.2113644433182,"whole_body__embryo_E11"
26,12217,"chr6",40421406,40421450,381760,67.8862144983162,"whole_body__embryo_E11"
18,12218,"chr6",40421473,40421490,381760,11.90062815349,"whole_body__embryo_E11"
44,12222,"chr6",42300005,42300086,22793,111.664634912181,"whole_body__embryo_E11"
45,12224,"chr6",47194386,47194430,66797,22.7023784651066,"whole_body__embryo_E11"
1,12227,"chr6",47403920,47403920,26965,14.1949744205087,"whole_body__embryo_E11"
21,12238,"chr6",48487657,48487683,76252,20.5964765563867,"whole_body__embryo_E11"
9,12239,"chr6",48543936,48543946,58887,31.9418046399423,"whole_body__embryo_E11"
25,12241,"chr6",48791490,48791519,66058,10.7284453845566,"whole_body__embryo_E11"
16,12242,"chr6",49023822,49023853,75593,33.4080929359101,"whole_body__embryo_E11"
49,12244,"chr6",50060230,50060286,56524,28.6210810007227,"whole_body__embryo_E11"
29,12253,"chr6",51420638,51420671,12417,143.70909457423,"whole_body__embryo_E11"
13,12255,"chr6",51473950,51473962,71982,13.5655952156319,"whole_body__embryo_E11"
26,12261,"chr6",52663731,52663782,52440,121.58725185442,"whole_body__embryo_E11"
11,12265,"chr6",54545184,54545194,231999,11.2675270737499,"whole_body__embryo_E11"
58,12268,"chr6",54987954,54988080,353172,203.246058250453,"whole_body__embryo_E11"
5,12271,"chr6",55967489,55967496,19051,40.860826301649,"whole_body__embryo_E11"
11,12273,"chr6",56782128,56782146,27055,16.6034789845569,"whole_body__embryo_E11"
23,12279,"chr6",64992597,64992625,13990,73.1338491509505,"whole_body__embryo_E11"
20,12280,"chr6",64992833,64992852,13990,21.7266692376034,"whole_body__embryo_E11"
5,12281,"chr6",65621603,65621607,68169,28.7832114046073,"whole_body__embryo_E11"
32,12282,"chr6",66485395,66485426,56150,27.4053916820777,"whole_body__embryo_E11"
6,12283,"chr6",66485458,66485466,56150,37.634051136422,"whole_body__embryo_E11"
10,12285,"chr6",66846446,66846460,14701,26.1705276114021,"whole_body__embryo_E11"
24,12286,"chr6",67216971,67217062,66870,1418.28662992148,"whole_body__embryo_E11"
6,12294,"chr6",71493846,71493851,66700,17.5783914290566,"whole_body__embryo_E11"
36,12298,"chr6",71781325,71781395,76614,133.937338854675,"whole_body__embryo_E11"
7,12299,"chr6",71859048,71859065,20019,47.8313746513089,"whole_body__embryo_E11"
36,12309,"chr6",73198632,73198681,56451,122.251349416899,"whole_body__embryo_E11"
5,12310,"chr6",81873673,81873677,330361,10.8993860354899,"whole_body__embryo_E11"
6,12311,"chr6",83004707,83004728,11993,35.2996226665015,"whole_body__embryo_E11"
23,12318,"chr6",83115924,83115946,13191,14.7580642854916,"whole_body__embryo_E11"
38,12320,"chr6",83276034,83276074,232157,54.8967830157152,"whole_body__embryo_E11"
14,12321,"chr6",83299459,83299484,78653,51.1308617309606,"whole_body__embryo_E11"
28,12324,"chr6",83864355,83864400,18139,197.214005615712,"whole_body__embryo_E11"
22,12327,"chr6",85381974,85381998,232187,45.7075053270102,"whole_body__embryo_E11"
30,12329,"chr6",85401983,85402015,12468,85.9006292944709,"whole_body__embryo_E11"
33,12330,"chr6",85402041,85402077,12468,195.600017157666,"whole_body__embryo_E11"
19,12336,"chr6",86315674,86315692,66488,21.1258567358868,"whole_body__embryo_E11"
48,12337,"chr6",86321488,86321538,68011,182.546433044955,"whole_body__embryo_E11"
43,12338,"chr6",86354258,86354303,21841,68.8194364067203,"whole_body__embryo_E11"
21,12339,"chr6",86354343,86354369,21841,25.5362519722865,"whole_body__embryo_E11"
10,12343,"chr6",86959872,86959884,56748,46.4440738087074,"whole_body__embryo_E11"
23,12344,"chr6",86992839,86992886,14583,70.0640150368951,"whole_body__embryo_E11"
74,12346,"chr6",87837910,87838003,54161,91.174619689849,"whole_body__embryo_E11"
20,12348,"chr6",88034492,88034521,103963,101.940851769735,"whole_body__embryo_E11"
6,12350,"chr6",88148657,88148662,14461,20.8507481631507,"whole_body__embryo_E11"
45,12351,"chr6",88415416,88415471,56505,172.401822487216,"whole_body__embryo_E11"
41,12356,"chr6",91162787,91162832,14115,14.3774838129478,"whole_body__embryo_E11"
4,12361,"chr6",91465969,91465972,67678,15.7268253790219,"whole_body__embryo_E11"
20,12362,"chr6",91466006,91466043,67678,91.2752822243178,"whole_body__embryo_E11"
19,12363,"chr6",91634096,91634114,21366,17.5187916120416,"whole_body__embryo_E11"
7,12364,"chr6",91828063,91828069,232236,20.5412490618206,"whole_body__embryo_E11"
4,12365,"chr6",92041437,92041442,22026,33.0739542038737,"whole_body__embryo_E11"
16,12367,"chr6",97160779,97160807,65106,26.0841717540558,"whole_body__embryo_E11"
16,12371,"chr6",100783617,100783632,232314,19.1344081328949,"whole_body__embryo_E11"
6,12375,"chr6",107479762,107479767,16979,27.2607841405984,"whole_body__embryo_E11"
4,12377,"chr6",108163089,108163092,16438,10.9341023264475,"whole_body__embryo_E11"
45,12379,"chr6",108733069,108733120,67166,80.7486411317073,"whole_body__embryo_E11"
5,12382,"chr6",112223798,112223804,30937,11.4066770973736,"whole_body__embryo_E11"
12,12384,"chr6",112996324,112996335,14911,17.6142655951668,"whole_body__embryo_E11"
12,12388,"chr6",113027585,113027603,72895,18.9347412139682,"whole_body__embryo_E11"
3,12389,"chr6",113187854,113187856,97287,10.2648168545061,"whole_body__embryo_E11"
33,12390,"chr6",113257166,113257213,78783,28.2155922550813,"whole_body__embryo_E11"
14,12391,"chr6",113328141,113328180,68089,104.676318462403,"whole_body__embryo_E11"
9,12397,"chr6",113554746,113554763,101314,269.235098860907,"whole_body__embryo_E11"
31,12405,"chr6",115724588,115724620,67088,81.5095637717808,"whole_body__embryo_E11"
19,12407,"chr6",116158088,116158112,28006,33.5960253642433,"whole_body__embryo_E11"
9,12409,"chr6",116288039,116288065,71779,19.1549660232848,"whole_body__embryo_E11"
6,12412,"chr6",117118589,117118603,20315,146.553503031526,"whole_body__embryo_E11"
47,12414,"chr6",117791205,117791251,232337,10.6424382258402,"whole_body__embryo_E11"
4,12415,"chr6",117813095,117813098,22685,11.3165744236111,"whole_body__embryo_E11"
11,12416,"chr6",117856785,117856811,98758,293.957942553706,"whole_body__embryo_E11"
12,12419,"chr6",117857834,117857845,98758,16.1451286617636,"whole_body__embryo_E11"
35,12421,"chr6",117867312,117867362,98758,107.623794851084,"whole_body__embryo_E11"
6,12423,"chr6",119429536,119429541,101358,15.9819702209061,"whole_body__embryo_E11"
18,12426,"chr6",120786230,120786265,94044,18.5324231084133,"whole_body__embryo_E11"
17,12435,"chr6",122824561,122824585,67602,39.6005352358089,"whole_body__embryo_E11"
29,12438,"chr6",124662302,124662375,12034,389.369550708437,"whole_body__embryo_E11"
38,12439,"chr6",124780216,124780264,14793,132.894839239243,"whole_body__embryo_E11"
57,12441,"chr6",124881402,124881464,30853,215.379914445295,"whole_body__embryo_E11"
23,12442,"chr6",124881525,124881547,30853,10.8269040914152,"whole_body__embryo_E11"
18,12444,"chr6",124989854,124989872,28019,102.416819987551,"whole_body__embryo_E11"
12,12446,"chr6",125046155,125046172,107932,49.7745969163485,"whole_body__embryo_E11"
7,12447,"chr6",125046193,125046202,107932,155.485677219021,"whole_body__embryo_E11"
32,12449,"chr6",125081912,125081948,110109,30.3096993177736,"whole_body__embryo_E11"
7,12453,"chr6",125142179,125142185,66493,21.6668773824708,"whole_body__embryo_E11"
19,12454,"chr6",125142206,125142226,66493,60.1345543216397,"whole_body__embryo_E11"
37,12456,"chr6",125299723,125299781,21937,22.9653650331187,"whole_body__embryo_E11"
6,12459,"chr6",126889993,126889998,28040,14.9802990984494,"whole_body__embryo_E11"
36,12462,"chr6",128312961,128312996,14235,18.2504067098236,"whole_body__embryo_E11"
29,12468,"chr6",133055274,133055306,381820,35.9375878391093,"whole_body__embryo_E11"
8,12473,"chr6",134870431,134870442,12576,74.8098424759409,"whole_body__embryo_E11"
18,12479,"chr6",134961633,134961652,67755,82.3843705156104,"whole_body__embryo_E11"
6,12483,"chr6",135313028,135313036,13730,11.8788960236779,"whole_body__embryo_E11"
13,12486,"chr6",136467348,136467367,54343,37.3424871397634,"whole_body__embryo_E11"
42,12489,"chr6",136756802,136756845,232440,43.5056718204869,"whole_body__embryo_E11"
32,12490,"chr6",137683629,137683668,20901,238.404650498465,"whole_body__embryo_E11"
21,12501,"chr6",142335744,142335764,66964,16.805735760175,"whole_body__embryo_E11"
7,12504,"chr6",142705260,142705268,12764,23.9277886312584,"whole_body__embryo_E11"
28,12505,"chr6",143115741,143115779,75320,45.8926437493171,"whole_body__embryo_E11"
23,12509,"chr6",146526433,146526457,67529,60.7789792562232,"whole_body__embryo_E11"
20,12511,"chr6",146591099,146591136,108098,109.889575418578,"whole_body__embryo_E11"
12,12513,"chr6",146837041,146837052,67533,10.8131971532952,"whole_body__embryo_E11"
14,12514,"chr6",146991286,146991307,232536,32.664805446092,"whole_body__embryo_E11"
3,12516,"chr6",148303176,148303181,66184,64.6007612962553,"whole_body__embryo_E11"
3,12517,"chr6",148303209,148303211,66184,18.8794009787257,"whole_body__embryo_E11"
24,12519,"chr6",149257929,149257952,67246,19.2602354368945,"whole_body__embryo_E11"
17,12520,"chr6",149257976,149257994,67246,10.1984459813963,"whole_body__embryo_E11"
17,12522,"chr6",4036923,4036942,12068,35.924029077903,"whole_body__embryo_E11"
47,12532,"chr6",6528568,6528669,20422,717.381048361218,"whole_body__embryo_E11"
5,12535,"chr6",6832081,6832086,13395,27.754100354758,"whole_body__embryo_E11"
29,12537,"chr6",7643190,7643239,27053,35.2565293943956,"whole_body__embryo_E11"
38,12538,"chr6",8209104,8209148,68240,40.1871290006136,"whole_body__embryo_E11"
33,12540,"chr6",11857416,11857478,17992,343.09506017426,"whole_body__embryo_E11"
12,12543,"chr6",13627937,13627966,101148,32.4008174966257,"whole_body__embryo_E11"
3,12544,"chr6",13821465,13821483,66520,36.772148502706,"whole_body__embryo_E11"
16,12548,"chr6",24477552,24477580,68202,76.3352889792409,"whole_body__embryo_E11"
27,12550,"chr6",24614971,24615005,73178,27.378593731945,"whole_body__embryo_E11"
20,12551,"chr6",25759202,25759221,101185,14.854007913155,"whole_body__embryo_E11"
31,12553,"chr6",29114660,29114701,68272,112.958847541908,"whole_body__embryo_E11"
19,12559,"chr6",29559614,29559634,320938,39.5371120462563,"whole_body__embryo_E11"
32,12560,"chr6",29559818,29559850,320938,29.6594242672537,"whole_body__embryo_E11"
43,12561,"chr6",30254517,30254566,22214,22.1274481008397,"whole_body__embryo_E11"
13,12562,"chr6",30341004,30341016,232679,14.5447917336517,"whole_body__embryo_E11"
27,12567,"chr6",30846748,30846777,54160,36.1709805962883,"whole_body__embryo_E11"
49,12571,"chr6",33010184,33010246,66075,107.332950156105,"whole_body__embryo_E11"
12,12577,"chr6",35083694,35083716,53621,78.4744118787242,"whole_body__embryo_E11"
31,12580,"chr6",35489776,35489823,14489,267.081357857006,"whole_body__embryo_E11"
12,12590,"chr6",37392136,37392165,208647,22.1013752681636,"whole_body__embryo_E11"
25,12592,"chr6",38249251,38249276,209032,34.1980748378234,"whole_body__embryo_E11"
32,12596,"chr6",38826168,38826208,15258,111.734990602326,"whole_body__embryo_E11"
9,12599,"chr6",39370297,39370305,54484,14.9536785405888,"whole_body__embryo_E11"
18,12603,"chr6",39675303,39675320,109880,11.2460860031226,"whole_body__embryo_E11"
8,12604,"chr6",39760886,39760899,14548,36.5547580658026,"whole_body__embryo_E11"
14,12608,"chr6",42643035,42643056,77574,38.8660153687974,"whole_body__embryo_E11"
29,12610,"chr6",42660051,42660111,77574,54.7887497739147,"whole_body__embryo_E11"
53,12611,"chr6",47544973,47545041,14056,105.206165484678,"whole_body__embryo_E11"
40,12613,"chr6",47763331,47763403,12304,167.984908413754,"whole_body__embryo_E11"
38,12616,"chr6",48395760,48395797,68910,10.7974363159908,"whole_body__embryo_E11"
37,12622,"chr6",48791077,48791118,65963,16.0287167520973,"whole_body__embryo_E11"
32,12624,"chr6",49164702,49164744,140488,160.580454855707,"whole_body__embryo_E11"
15,12626,"chr6",49214019,49214051,101214,139.084992047609,"whole_body__embryo_E11"
12,12631,"chr6",51419823,51419883,53379,2341.51337508878,"whole_body__embryo_E11"
31,12647,"chr6",52590305,52590345,58875,34.0150262704135,"whole_body__embryo_E11"
6,12659,"chr6",57642018,57642042,66459,42.8601683130138,"whole_body__embryo_E11"
27,12661,"chr6",57775083,57775119,232023,21.2699106054114,"whole_body__embryo_E11"
23,12662,"chr6",58857055,58857081,58243,11.9922631312546,"whole_body__embryo_E11"
31,12667,"chr6",60778833,60778867,20617,12.9933393287824,"whole_body__embryo_E11"
4,12669,"chr6",66987399,66987402,13197,18.4801847072808,"whole_body__embryo_E11"
20,12677,"chr6",71390492,71390511,68477,18.4880967539934,"whole_body__embryo_E11"
12,12679,"chr6",71582897,71582936,104263,65.2175409437393,"whole_body__embryo_E11"
24,12681,"chr6",71773757,71773781,66223,76.8475119653361,"whole_body__embryo_E11"
11,12683,"chr6",71858738,71858756,69956,53.7676600713433,"whole_body__embryo_E11"
31,12685,"chr6",72295144,72295179,28035,122.096042368298,"whole_body__embryo_E11"
41,12686,"chr6",72312366,72312406,66510,38.0340684511077,"whole_body__embryo_E11"
5,12690,"chr6",72389546,72389555,232087,298.889507103016,"whole_body__embryo_E11"
30,12694,"chr6",72739193,72739223,21415,50.0016448820798,"whole_body__embryo_E11"
7,12697,"chr6",72908394,72908402,19240,68.6102309640052,"whole_body__embryo_E11"
15,12700,"chr6",81915925,81915951,56284,86.4850382903523,"whole_body__embryo_E11"
3,12701,"chr6",82602867,82602870,66979,51.4706992229212,"whole_body__embryo_E11"
24,12702,"chr6",82724428,82724452,15277,53.7419019846431,"whole_body__embryo_E11"
38,12705,"chr6",83071385,83071433,22377,91.3835604126047,"whole_body__embryo_E11"
37,12706,"chr6",83075076,83075122,70020,57.9509809073096,"whole_body__embryo_E11"
14,12710,"chr6",83456898,83456914,27369,24.8683038138355,"whole_body__embryo_E11"
23,12714,"chr6",83781684,83781709,232164,78.594102094108,"whole_body__embryo_E11"
13,12719,"chr6",85019491,85019503,75914,13.4003802072192,"whole_body__embryo_E11"
20,12720,"chr6",85087748,85087769,20751,30.9503834488272,"whole_body__embryo_E11"
6,12724,"chr6",85911603,85911608,72102,13.1971580323645,"whole_body__embryo_E11"
23,12725,"chr6",85911636,85911672,72102,37.1020894258189,"whole_body__embryo_E11"
6,12729,"chr6",86475928,86475933,23983,19.0544962378157,"whole_body__embryo_E11"
5,12731,"chr6",86476069,86476073,23983,10.7829753479555,"whole_body__embryo_E11"
36,12732,"chr6",86476121,86476213,23983,531.339032690183,"whole_body__embryo_E11"
5,12735,"chr6",86634483,86634487,66618,12.5343339393975,"whole_body__embryo_E11"
5,12736,"chr6",86634511,86634518,66618,32.3165877349784,"whole_body__embryo_E11"
41,12743,"chr6",87788700,87788740,57905,20.7152081328258,"whole_body__embryo_E11"
39,12745,"chr6",87800968,87801053,12785,612.150826470163,"whole_body__embryo_E11"
4,12747,"chr6",87931611,87931637,243529,708.421757299344,"whole_body__embryo_E11"
59,12749,"chr6",87995190,87995257,19349,153.091323860102,"whole_body__embryo_E11"
12,12750,"chr6",88396491,88396503,65967,16.4886539776298,"whole_body__embryo_E11"
47,12752,"chr6",88468769,88468836,53421,60.5648162845893,"whole_body__embryo_E11"
25,12755,"chr6",88848667,88848699,17216,128.718606893536,"whole_body__embryo_E11"
7,12756,"chr6",89312553,89312560,18844,18.837941384494,"whole_body__embryo_E11"
18,12768,"chr6",92133976,92133999,64658,83.2664626681176,"whole_body__embryo_E11"
24,12769,"chr6",92164843,92164866,78287,47.6978040470917,"whole_body__embryo_E11"
35,12778,"chr6",97129103,97129137,232286,16.7691787783371,"whole_body__embryo_E11"
3,12779,"chr6",97155551,97155562,22200,26.5207423240997,"whole_body__embryo_E11"
20,12783,"chr6",98978252,98978284,108655,36.5463716575278,"whole_body__embryo_E11"
3,12788,"chr6",100237451,100237453,56353,12.8751252276426,"whole_body__embryo_E11"
4,12789,"chr6",100237481,100237488,56353,12.2263992171879,"whole_body__embryo_E11"
3,12794,"chr6",101328002,101328004,55983,16.5682162957439,"whole_body__embryo_E11"
6,12796,"chr6",106750055,106750060,58799,11.9074250557218,"whole_body__embryo_E11"
8,12799,"chr6",112897255,112897265,259302,55.1677198532917,"whole_body__embryo_E11"
31,12802,"chr6",113293898,113293949,52163,27.4859736957376,"whole_body__embryo_E11"
16,12809,"chr6",113690674,113690705,110379,163.28850849163,"whole_body__embryo_E11"
32,12810,"chr6",114871802,114871850,232334,125.612993246767,"whole_body__embryo_E11"
18,12811,"chr6",114987863,114987880,68971,27.4609932033135,"whole_body__embryo_E11"
71,12812,"chr6",115626496,115626573,110157,30.1704308958511,"whole_body__embryo_E11"
5,12813,"chr6",115626627,115626631,110157,11.6300579654038,"whole_body__embryo_E11"
31,12814,"chr6",115758758,115758797,19951,439.082618335836,"whole_body__embryo_E11"
16,12816,"chr6",116143495,116143510,330401,10.3976837119602,"whole_body__embryo_E11"
28,12818,"chr6",116578979,116579017,67255,80.6530809059054,"whole_body__embryo_E11"
3,12819,"chr6",116623815,116623817,213391,11.9074250557218,"whole_body__embryo_E11"
38,12821,"chr6",118369411,118369453,213895,84.8589074643003,"whole_body__embryo_E11"
10,12822,"chr6",118429265,118429274,22750,15.9797797756791,"whole_body__embryo_E11"
19,12834,"chr6",119988672,119988701,232341,35.4141963097015,"whole_body__embryo_E11"
34,12837,"chr6",120772709,120772749,11973,59.2334683004622,"whole_body__embryo_E11"
5,12842,"chr6",122692534,122692538,20527,14.1149252261365,"whole_body__embryo_E11"
13,12846,"chr6",124662062,124662087,14791,192.13122231522,"whole_body__embryo_E11"
20,12847,"chr6",124662155,124662184,14791,39.3038799001514,"whole_body__embryo_E11"
65,12848,"chr6",124691012,124691099,14790,152.305074523511,"whole_body__embryo_E11"
20,12852,"chr6",124706753,124706772,13498,11.9074250557218,"whole_body__embryo_E11"
7,12856,"chr6",124764169,124764182,21991,619.693301993658,"whole_body__embryo_E11"
37,12857,"chr6",124779422,124779463,22225,96.1356782254195,"whole_body__embryo_E11"
34,12860,"chr6",124867770,124867808,69202,17.710508757335,"whole_body__embryo_E11"
5,12862,"chr6",124867960,124868010,69202,867.689398925771,"whole_body__embryo_E11"
15,12864,"chr6",124915449,124915463,26894,13.1821664891791,"whole_body__embryo_E11"
7,12867,"chr6",125115615,125115649,14433,733.938616279612,"whole_body__embryo_E11"
40,12869,"chr6",125141562,125141633,68298,145.659930790815,"whole_body__embryo_E11"
6,12875,"chr6",126799138,126799145,66108,45.838026578188,"whole_body__embryo_E11"
23,12876,"chr6",126889556,126889584,19362,25.5630734195947,"whole_body__embryo_E11"
46,12885,"chr6",127101019,127101084,12444,451.850608690917,"whole_body__embryo_E11"
41,12888,"chr6",128305826,128305866,22158,23.1729199528615,"whole_body__embryo_E11"
36,12891,"chr6",128312894,128312936,72440,40.3379532925858,"whole_body__embryo_E11"
25,12892,"chr6",128374915,128374939,101142,12.0600821599717,"whole_body__embryo_E11"
38,12894,"chr6",128388600,128388711,14228,356.950535421224,"whole_body__embryo_E11"
17,12896,"chr6",131243224,131243252,66441,42.2385561429769,"whole_body__embryo_E11"
51,12898,"chr6",131338398,131338498,56449,167.885312235615,"whole_body__embryo_E11"
48,12904,"chr6",135118156,135118213,15199,11.5084606384754,"whole_body__embryo_E11"
4,12906,"chr6",136752929,136752944,320332,1039.99100310633,"whole_body__embryo_E11"
28,12908,"chr6",136776653,136776695,60321,162.698889750944,"whole_body__embryo_E11"
14,12910,"chr6",136890221,136890241,11857,20.1361759533289,"whole_body__embryo_E11"
29,12917,"chr6",142456419,142456477,16832,363.402982481477,"whole_body__embryo_E11"
37,12924,"chr6",145198705,145198772,16653,120.793818304748,"whole_body__embryo_E11"
13,12926,"chr6",146526302,146526314,71177,16.8515089862998,"whole_body__embryo_E11"
2,12927,"chr6",146596134,146596135,626175,12.008315430212,"whole_body__embryo_E11"
14,12936,"chr6",149137204,149137237,232566,18.2900409279802,"whole_body__embryo_E11"
42,12938,"chr7",3290560,3290610,50918,39.0807528121152,"whole_body__embryo_E11"
12,12942,"chr7",3568956,3568988,66091,170.64104903127,"whole_body__embryo_E11"
6,12943,"chr7",3581596,3581633,68988,57.3184598924642,"whole_body__embryo_E11"
24,12944,"chr7",3596882,3596911,232791,32.1192045029429,"whole_body__embryo_E11"
30,12948,"chr7",3646120,3646149,66078,22.1953357553988,"whole_body__embryo_E11"
5,12949,"chr7",3655638,3655642,76846,17.1013081649517,"whole_body__embryo_E11"
19,12951,"chr7",4088640,4088663,232798,99.7559899629056,"whole_body__embryo_E11"
14,12952,"chr7",4691745,4691767,232811,28.9920292149138,"whole_body__embryo_E11"
52,12954,"chr7",4744532,4744624,19943,156.915283730424,"whole_body__embryo_E11"
8,12960,"chr7",4972172,4972179,319748,18.9076172054219,"whole_body__embryo_E11"
39,12965,"chr7",5013792,5013842,22185,162.813380569018,"whole_body__embryo_E11"
14,12968,"chr7",5031822,5031862,13854,45.6638775902805,"whole_body__embryo_E11"
7,12981,"chr7",13507663,13507677,20103,1186.53336503708,"whole_body__embryo_E11"
36,12982,"chr7",13609485,13609532,21849,32.0885138032182,"whole_body__embryo_E11"
41,12984,"chr7",13609721,13609789,21849,425.254141295366,"whole_body__embryo_E11"
42,12987,"chr7",13864165,13864214,16881,94.0817826806495,"whole_body__embryo_E11"
7,12988,"chr7",13864236,13864242,16881,11.6811761169584,"whole_body__embryo_E11"
42,12990,"chr7",16683951,16684003,108124,115.89000984381,"whole_body__embryo_E11"
27,12992,"chr7",16760735,16760761,17537,11.7052837634762,"whole_body__embryo_E11"
31,12995,"chr7",16986542,16986574,330474,39.1790539879011,"whole_body__embryo_E11"
16,12997,"chr7",17323788,17323820,232910,126.610753635103,"whole_body__embryo_E11"
23,12998,"chr7",17366696,17366718,20514,10.2197100916565,"whole_body__embryo_E11"
6,13009,"chr7",19589402,19589408,272359,30.7319417766298,"whole_body__embryo_E11"
29,13011,"chr7",19609719,19609782,68188,102.448638751694,"whole_body__embryo_E11"
21,13015,"chr7",19735165,19735189,107686,172.823462118972,"whole_body__embryo_E11"
27,13017,"chr7",19813732,19813758,403187,17.8611878703176,"whole_body__embryo_E11"
21,13019,"chr7",19930440,19930471,13870,48.6260923378009,"whole_body__embryo_E11"
5,13022,"chr7",20094077,20094081,67091,18.0651747295081,"whole_body__embryo_E11"
4,13028,"chr7",25292149,25292152,232969,18.4662390424101,"whole_body__embryo_E11"
54,13029,"chr7",25292341,25292416,232969,36.2771735815155,"whole_body__embryo_E11"
8,13031,"chr7",25332213,25332221,22594,28.7045697883277,"whole_body__embryo_E11"
37,13032,"chr7",25332250,25332293,22594,26.5714284610385,"whole_body__embryo_E11"
29,13043,"chr7",26444220,26444248,27998,16.9658363657661,"whole_body__embryo_E11"
9,13050,"chr7",28043865,28043873,18223,11.4042438387964,"whole_body__embryo_E11"
43,13051,"chr7",28233014,28233083,233016,39.639487093927,"whole_body__embryo_E11"
3,13054,"chr7",28271971,28271974,55942,18.2406153572743,"whole_body__embryo_E11"
26,13056,"chr7",28376732,28376767,11652,53.2875302859548,"whole_body__embryo_E11"
3,13058,"chr7",28516406,28516408,22718,10.6900981768836,"whole_body__embryo_E11"
20,13059,"chr7",28516430,28516454,22718,31.8586479639571,"whole_body__embryo_E11"
24,13061,"chr7",28954715,28954754,14113,222.365480105343,"whole_body__embryo_E11"
30,13063,"chr7",28964514,28964549,13549,37.0951467282246,"whole_body__embryo_E11"
46,13065,"chr7",29052875,29052926,386655,38.595473122424,"whole_body__embryo_E11"
8,13066,"chr7",29062742,29062750,434156,16.1475296203022,"whole_body__embryo_E11"
8,13067,"chr7",29135751,29135777,20055,258.741020233642,"whole_body__embryo_E11"
28,13068,"chr7",29177970,29178007,54624,91.1316528268865,"whole_body__embryo_E11"
28,13069,"chr7",29527000,29527027,71984,20.7458048980931,"whole_body__embryo_E11"
42,13071,"chr7",29551776,29551829,64383,58.4179685162401,"whole_body__embryo_E11"
31,13073,"chr7",29595909,29595988,15388,1069.5783691177,"whole_body__embryo_E11"
28,13077,"chr7",29610328,29610376,51798,31.2176612209944,"whole_body__embryo_E11"
37,13080,"chr7",30023365,30023401,77254,10.0845302023009,"whole_body__embryo_E11"
6,13081,"chr7",30074327,30074332,68458,10.4790808956566,"whole_body__embryo_E11"
5,13083,"chr7",30553621,30553625,74352,19.9016596579966,"whole_body__embryo_E11"
4,13086,"chr7",30768974,30768977,243905,15.1312633179602,"whole_body__embryo_E11"
25,13088,"chr7",30880175,30880206,26466,69.2958733052107,"whole_body__embryo_E11"
18,13090,"chr7",31017339,31017362,69920,87.0535355312862,"whole_body__embryo_E11"
41,13091,"chr7",31076707,31076773,76686,170.516820648705,"whole_body__embryo_E11"
4,13101,"chr7",35697425,35697429,18624,22.5763140544563,"whole_body__embryo_E11"
35,13105,"chr7",36371269,36371320,245886,12.3633745983725,"whole_body__embryo_E11"
17,13109,"chr7",48888921,48888937,67607,10.8483825327971,"whole_body__embryo_E11"
21,13111,"chr7",50699480,50699508,110826,128.69459686283,"whole_body__embryo_E11"
7,13117,"chr7",51502154,51502161,668661,37.5078878341953,"whole_body__embryo_E11"
5,13123,"chr7",51723429,51723433,66124,12.735819355916,"whole_body__embryo_E11"
7,13147,"chr7",52003992,52003998,101568,11.0519697476586,"whole_body__embryo_E11"
6,13148,"chr7",52071666,52071672,18226,28.6636499813121,"whole_body__embryo_E11"
6,13148,"chr7",52071666,52071672,100328588,28.6636499813121,"whole_body__embryo_E11"
13,13150,"chr7",52071740,52071771,18226,91.8773624279393,"whole_body__embryo_E11"
13,13150,"chr7",52071740,52071771,100328588,91.8773624279393,"whole_body__embryo_E11"
27,13158,"chr7",52273339,52273371,20130,19.4861476515642,"whole_body__embryo_E11"
4,13159,"chr7",52317852,52317863,66394,23.7796421544468,"whole_body__embryo_E11"
