"interquantile_width","cluster","seqnames","start","end","GENEID","tpm","sample"
21,2751,"chr10",80488122,80488142,208666,12.2152197675039,"merged_samples"
35,2753,"chr10",80522870,80522951,52551,638.034480161457,"merged_samples"
16,2758,"chr10",80630465,80630484,59004,172.922695905054,"merged_samples"
9,2762,"chr10",80693509,80693533,16467,53.9387078166924,"merged_samples"
3,2763,"chr10",80693562,80693564,16467,11.3375088122124,"merged_samples"
15,2764,"chr10",80729641,80729679,66047,1216.48825714251,"merged_samples"
20,2766,"chr10",80813089,80813108,15353,43.4877875547578,"merged_samples"
8,2767,"chr10",80813148,80813155,15353,28.1983165458329,"merged_samples"
8,2768,"chr10",80813194,80813206,15353,87.1082618472237,"merged_samples"
17,2770,"chr10",80841157,80841188,56371,513.166986554848,"merged_samples"
13,2771,"chr10",80841210,80841222,56371,43.0190811570094,"merged_samples"
30,2774,"chr10",80889873,80889919,18029,182.955477984847,"merged_samples"
13,2775,"chr10",80893561,80893585,18029,68.4208439231161,"merged_samples"
3,2776,"chr10",80893752,80893754,18029,16.0051817503567,"merged_samples"
6,2778,"chr10",80945417,80945422,319586,18.3563932069762,"merged_samples"
1,2779,"chr10",80945444,80945444,319586,10.945103244169,"merged_samples"
28,2780,"chr10",80959085,80959127,103425,341.5554084551,"merged_samples"
72,2782,"chr10",81007809,81007907,14672,277.53406894771,"merged_samples"
32,2785,"chr10",81090286,81090346,50721,129.879161298275,"merged_samples"
8,2786,"chr10",81704022,81704047,237411,150.669862478211,"merged_samples"
12,2790,"chr10",82226662,82226675,18045,58.0224683980222,"merged_samples"
19,2791,"chr10",82226788,82226818,18045,134.828703290908,"merged_samples"
9,2792,"chr10",82226841,82226849,18045,12.8642481294475,"merged_samples"
31,2795,"chr10",82996827,82996858,216188,42.6525597553447,"merged_samples"
12,2796,"chr10",83111354,83111365,216190,24.6063731801974,"merged_samples"
31,2797,"chr10",83111389,83111422,216190,57.5168473636794,"merged_samples"
3,2801,"chr10",83903342,83903344,77976,19.918298803089,"merged_samples"
4,2802,"chr10",83903410,83903415,77976,135.80192485658,"merged_samples"
13,2803,"chr10",83903436,83903448,77976,26.6059444875802,"merged_samples"
3,2804,"chr10",83996688,83996690,216197,12.0991640511081,"merged_samples"
34,2805,"chr10",83996715,83996806,216197,571.833604976618,"merged_samples"
35,2807,"chr10",84590728,84590762,74238,43.7768734349888,"merged_samples"
32,2808,"chr10",84647762,84647809,12952,92.3672656124563,"merged_samples"
39,2811,"chr10",85379705,85379745,72843,58.7987178659014,"merged_samples"
53,2813,"chr10",85420486,85420567,28088,861.001768162612,"merged_samples"
1,2815,"chr10",85954642,85954642,27204,11.740970777125,"merged_samples"
15,2816,"chr10",85961629,85961643,27204,25.3859049832864,"merged_samples"
8,2817,"chr10",86168126,86168139,22027,65.6766036265331,"merged_samples"
7,2818,"chr10",86168180,86168268,22027,3373.48647729785,"merged_samples"
4,2819,"chr10",86470767,86470770,192188,28.2569745345489,"merged_samples"
5,2820,"chr10",86956402,86956407,17172,193.483609183664,"merged_samples"
25,2821,"chr10",87609622,87609670,75317,112.378158450903,"merged_samples"
29,2824,"chr10",87966661,87966717,212862,275.196258670736,"merged_samples"
4,2826,"chr10",88067766,88067778,109272,3025.96508536598,"merged_samples"
22,2829,"chr10",88289523,88289577,70683,178.752223999459,"merged_samples"
31,2830,"chr10",88906640,88906682,237436,62.2695769732334,"merged_samples"
2,2831,"chr10",88969382,88969383,20186,26.2352335509968,"merged_samples"
60,2832,"chr10",89148971,89149046,213326,295.665745563093,"merged_samples"
31,2833,"chr10",89195026,89195064,67019,85.364607772419,"merged_samples"
24,2835,"chr10",90545435,90545465,11783,132.820076140191,"merged_samples"
10,2836,"chr10",90545486,90545495,11783,42.7916674151791,"merged_samples"
46,2837,"chr10",90586704,90586786,18674,1828.05845945019,"merged_samples"
50,2842,"chr10",90634248,90634357,21917,3552.2117931906,"merged_samples"
3,2847,"chr10",91627913,91627915,110333,21.2067803982895,"merged_samples"
23,2848,"chr10",92185113,92185136,17997,82.6029758297089,"merged_samples"
18,2851,"chr10",93002724,93002741,71761,21.922524329696,"merged_samples"
41,2852,"chr10",93052361,93052429,69878,1157.47069846383,"merged_samples"
4,2856,"chr10",93353905,93353908,56307,20.5136294529544,"merged_samples"
70,2858,"chr10",93498480,93498556,215008,107.829806627704,"merged_samples"
5,2862,"chr10",94786738,94786742,12905,16.4332624603789,"merged_samples"
19,2864,"chr10",94879420,94879463,216233,110.045503774846,"merged_samples"
17,2865,"chr10",94964561,94964616,67270,994.058528783548,"merged_samples"
7,2866,"chr10",95026736,95026785,71207,1454.17666729828,"merged_samples"
14,2867,"chr10",95026810,95026823,71207,53.5133070292815,"merged_samples"
23,2868,"chr10",95026849,95026871,71207,12.5970816724937,"merged_samples"
14,2871,"chr10",99949971,99949984,237500,16.0398400881273,"merged_samples"
17,2872,"chr10",100051866,100051890,68281,50.4602184367908,"merged_samples"
5,2873,"chr10",101953065,101953069,67405,30.5279127657592,"merged_samples"
2,2875,"chr10",102491411,102491414,216285,57.7820697869876,"merged_samples"
4,2876,"chr10",105011451,105011456,278279,82.5886015361647,"merged_samples"
38,2878,"chr10",105278386,105278423,216292,29.0117438696617,"merged_samples"
4,2882,"chr10",106923139,106923143,17877,46.8430597587154,"merged_samples"
34,2883,"chr10",106931779,106931812,17878,36.8287847827956,"merged_samples"
3,2884,"chr10",106931845,106931847,17878,10.1843150419332,"merged_samples"
13,2889,"chr10",110447062,110447076,320150,88.8862357111621,"merged_samples"
1,2890,"chr10",112365914,112365914,382423,13.7421245467695,"merged_samples"
39,2891,"chr10",112366004,112366075,382423,1653.29676093014,"merged_samples"
21,2892,"chr10",114688481,114688501,66687,83.2200020272971,"merged_samples"
50,2895,"chr10",114752609,114752664,216344,379.489965991902,"merged_samples"
30,2897,"chr10",114799276,114799305,67226,49.9990347495688,"merged_samples"
27,2898,"chr10",114821387,114821413,66816,13.7635692915139,"merged_samples"
19,2899,"chr10",114821452,114821470,66816,28.960660389495,"merged_samples"
53,2900,"chr10",114821544,114821596,66816,30.5429472026961,"merged_samples"
5,2903,"chr10",115024810,115024818,14160,99.5457824355099,"merged_samples"
2,2904,"chr10",115910691,115910692,58802,13.3257751056386,"merged_samples"
17,2908,"chr10",116018534,116018577,72068,659.812425740832,"merged_samples"
29,2910,"chr10",116387443,116387483,216363,255.289287181419,"merged_samples"
25,2913,"chr10",116500791,116500868,12461,2103.94113768684,"merged_samples"
37,2914,"chr10",116585545,116585586,327826,144.860805112366,"merged_samples"
12,2915,"chr10",116661524,116661560,64050,1206.65678117065,"merged_samples"
41,2921,"chr10",116813962,116814048,432508,1122.13190840025,"merged_samples"
37,2922,"chr10",117147736,117147791,17246,316.359385867494,"merged_samples"
38,2923,"chr10",117183421,117183469,215436,124.48463396271,"merged_samples"
33,2924,"chr10",117229709,117229764,103468,167.163667446234,"merged_samples"
37,2926,"chr10",117282997,117283091,215449,1039.52052698594,"merged_samples"
37,2927,"chr10",118306188,118306233,69181,149.969910355695,"merged_samples"
16,2930,"chr10",118677034,118677049,71902,15.6756184853294,"merged_samples"
57,2931,"chr10",118677070,118677143,71902,366.827827434922,"merged_samples"
27,2932,"chr10",118677168,118677194,71902,20.757786927888,"merged_samples"
16,2938,"chr10",119913799,119913815,15364,100.658759348087,"merged_samples"
77,2940,"chr10",119913961,119914074,15364,183.577747915891,"merged_samples"
32,2941,"chr10",120335973,120336004,320183,42.2630884617805,"merged_samples"
3,2942,"chr10",120336027,120336029,320183,12.0917752144282,"merged_samples"
20,2943,"chr10",120416391,120416424,380664,49.7644114015283,"merged_samples"
19,2946,"chr10",120913297,120913345,192678,197.383152243913,"merged_samples"
4,2947,"chr10",120913370,120913376,192678,74.7415770610632,"merged_samples"
50,2949,"chr10",121023793,121023852,56480,105.745976383677,"merged_samples"
6,2950,"chr10",121063355,121063360,73192,11.8386265562983,"merged_samples"
15,2951,"chr10",121063413,121063429,73192,66.389448056974,"merged_samples"
16,2952,"chr10",121063453,121063468,73192,48.230312290918,"merged_samples"
22,2953,"chr10",121063522,121063564,73192,72.7814550627222,"merged_samples"
21,2956,"chr10",121534177,121534197,216395,22.7006073241203,"merged_samples"
18,2957,"chr10",121534226,121534243,216395,31.0207006678566,"merged_samples"
10,2960,"chr10",122513426,122513459,67074,344.793039298973,"merged_samples"
30,2962,"chr10",122633978,122634015,14479,434.14444003721,"merged_samples"
15,2965,"chr10",126338396,126338410,68876,13.7533293728645,"merged_samples"
19,2966,"chr10",126467857,126467886,66399,144.512407157812,"merged_samples"
37,2970,"chr10",126507294,126507353,67125,465.360766870431,"merged_samples"
13,2971,"chr10",126558179,126558201,216440,316.38129422812,"merged_samples"
28,2973,"chr10",126627048,126627085,52666,91.825702458072,"merged_samples"
13,2974,"chr10",126632772,126632793,80904,479.900736971351,"merged_samples"
69,2975,"chr10",126648591,126648664,117150,128.073308352591,"merged_samples"
34,2976,"chr10",126700148,126700184,16572,83.1639236521524,"merged_samples"
19,2978,"chr10",126725919,126725937,110962,37.9259387386657,"merged_samples"
10,2979,"chr10",126726068,126726078,110962,39.4647452216521,"merged_samples"
35,2980,"chr10",126748688,126748763,216443,233.298393362039,"merged_samples"
17,2982,"chr10",126778929,126778960,14632,68.9966639711675,"merged_samples"
49,2984,"chr10",126959400,126959506,108037,663.600535927196,"merged_samples"
13,2985,"chr10",126971604,126971616,104080,14.4160456250481,"merged_samples"
4,2986,"chr10",126971637,126971640,104080,13.3676895877001,"merged_samples"
25,2987,"chr10",127058022,127058068,16971,268.685818222011,"merged_samples"
6,2988,"chr10",127058172,127058177,16971,41.1892431537973,"merged_samples"
9,2989,"chr10",127058200,127058212,16971,66.0867674344503,"merged_samples"
5,2990,"chr10",127103662,127103666,17937,10.1945549605826,"merged_samples"
24,2991,"chr10",127103744,127103793,17937,60.5083974981516,"merged_samples"
31,2994,"chr10",127188769,127188802,11536,82.6015347464809,"merged_samples"
4,2995,"chr10",127325756,127325759,54150,12.8782616677517,"merged_samples"
28,2998,"chr10",127613503,127613540,56516,185.212436430559,"merged_samples"
7,2999,"chr10",127613651,127613663,56516,148.009973274823,"merged_samples"
12,3000,"chr10",127613685,127613696,56516,24.4123307895625,"merged_samples"
20,3001,"chr10",127648851,127648874,66701,143.965503553871,"merged_samples"
52,3007,"chr10",127846833,127846908,69917,366.450388890713,"merged_samples"
31,3008,"chr10",127930035,127930065,17904,31.3606851982057,"merged_samples"
37,3009,"chr10",127930913,127930949,17904,116.388064641566,"merged_samples"
17,3012,"chr10",127935710,127935742,216459,47.5478887196621,"merged_samples"
6,3014,"chr10",127962923,127962931,23943,227.745840053684,"merged_samples"
11,3015,"chr10",127984793,127984809,103284,87.747555227793,"merged_samples"
49,3017,"chr10",127986099,127986224,67945,2714.17171008731,"merged_samples"
80,3018,"chr10",128002961,128003072,18813,3204.54024050512,"merged_samples"
3,3019,"chr10",128026689,128026692,13867,50.7904939705626,"merged_samples"
4,3022,"chr10",128063555,128063561,27370,85.8898491096769,"merged_samples"
7,3025,"chr10",128110931,128110937,211389,27.8472730705517,"merged_samples"
18,3028,"chr10",128133277,128133324,19344,164.925157130498,"merged_samples"
12,3030,"chr10",128142016,128142027,12566,25.094235766996,"merged_samples"
45,3031,"chr10",128142050,128142099,12566,203.952977633972,"merged_samples"
28,3032,"chr10",128181098,128181125,13139,18.4676319498462,"merged_samples"
27,3034,"chr10",128241479,128241519,73827,54.0817502308588,"merged_samples"
24,3036,"chr10",128258647,128258683,66844,118.669829349079,"merged_samples"
1,3039,"chr10",128328762,128328762,14561,11.3426887891864,"merged_samples"
59,3042,"chr10",128360501,128360596,14533,466.557094733746,"merged_samples"
2,3044,"chr10",129717281,129717282,11923,33.0488903837542,"merged_samples"
23,3046,"chr11",3102695,3102718,74203,89.2081943623537,"merged_samples"
15,3053,"chr11",3230793,3230807,216505,17.2637933382697,"merged_samples"
4,3054,"chr11",3352484,3352487,71523,12.9736748836993,"merged_samples"
59,3055,"chr11",3414866,3414957,114679,673.663246675245,"merged_samples"
58,3056,"chr11",3549227,3549293,74522,258.270514326871,"merged_samples"
34,3057,"chr11",3795255,3795290,75219,61.9739958755337,"merged_samples"
30,3058,"chr11",3863960,3864026,64934,478.304356871579,"merged_samples"
1,3059,"chr11",3964894,3964894,380683,15.7579683478688,"merged_samples"
43,3061,"chr11",4035178,4035220,71673,46.2261113846604,"merged_samples"
36,3063,"chr11",4060354,4060429,67465,1234.0943880422,"merged_samples"
31,3065,"chr11",4086816,4086855,103724,53.0676051199313,"merged_samples"
27,3068,"chr11",4537706,4537777,75452,292.460937628418,"merged_samples"
17,3069,"chr11",4604660,4604690,67178,81.0478198223074,"merged_samples"
24,3070,"chr11",4773976,4774004,18082,254.221950127777,"merged_samples"
9,3071,"chr11",4795320,4795352,107829,320.249763480192,"merged_samples"
31,3072,"chr11",4886892,4886962,11764,652.577469216034,"merged_samples"
22,3077,"chr11",5420954,5420998,22433,972.150861325943,"merged_samples"
23,3078,"chr11",5662130,5662159,76508,61.3151197143512,"merged_samples"
28,3079,"chr11",5688489,5688558,13169,793.796767961684,"merged_samples"
56,3080,"chr11",5761869,5761964,11568,259.542682028125,"merged_samples"
37,3081,"chr11",5855763,5855820,56418,539.610938561484,"merged_samples"
51,3083,"chr11",6191605,6191674,18293,536.544807969977,"merged_samples"
28,3085,"chr11",6289338,6289395,52915,520.503729764212,"merged_samples"
5,3088,"chr11",6315838,6315842,268373,10.9715558269971,"merged_samples"
3,3089,"chr11",6315868,6315870,268373,156.696259545641,"merged_samples"
51,3092,"chr11",6446884,6446939,216527,193.18120966476,"merged_samples"
3,3097,"chr11",7097787,7097793,16006,747.991835861831,"merged_samples"
47,3104,"chr11",16652206,16652263,13649,202.944308725233,"merged_samples"
44,3105,"chr11",16951845,16951894,380686,92.1172126843185,"merged_samples"
3,3106,"chr11",16951954,16951956,380686,24.3606236564434,"merged_samples"
56,3107,"chr11",17059284,17059357,19058,779.657234396302,"merged_samples"
31,3108,"chr11",17111922,17111962,103784,141.604266178617,"merged_samples"
43,3109,"chr11",17157550,17157635,57316,766.82715615579,"merged_samples"
26,3114,"chr11",19824417,19824448,114716,156.314558401305,"merged_samples"
28,3118,"chr11",20101413,20101480,19324,1283.07263981965,"merged_samples"
5,3122,"chr11",20443255,20443259,58172,28.6524990246448,"merged_samples"
22,3123,"chr11",20531977,20532004,58172,235.128431732218,"merged_samples"
7,3125,"chr11",20991306,20991331,67245,386.422963650352,"merged_samples"
22,3126,"chr11",20991372,20991402,67245,53.2368397814184,"merged_samples"
49,3127,"chr11",21138899,21138960,245944,81.8606991368795,"merged_samples"
7,3128,"chr11",21472284,21472290,216560,17.613316261173,"merged_samples"
12,3129,"chr11",22872037,22872048,22183,15.3099851080563,"merged_samples"
25,3132,"chr11",22890579,22890658,12464,2098.16109264972,"merged_samples"
67,3133,"chr11",23155926,23156012,103573,274.90556177349,"merged_samples"
33,3134,"chr11",23156039,23156100,103573,434.061585798094,"merged_samples"
4,3138,"chr11",23206925,23206928,17847,11.7382092877628,"merged_samples"
21,3139,"chr11",23566168,23566188,74467,18.7313293823836,"merged_samples"
3,3140,"chr11",23566212,23566220,74467,77.2994935757748,"merged_samples"
42,3144,"chr11",23978028,23978092,14025,568.310394590736,"merged_samples"
13,3145,"chr11",23978117,23978129,14025,54.0121680127564,"merged_samples"
16,3146,"chr11",23978235,23978250,14025,11.3616160765572,"merged_samples"
18,3147,"chr11",23978297,23978314,14025,20.3928835408199,"merged_samples"
30,3148,"chr11",23980670,23980700,14025,103.765551601654,"merged_samples"
7,3150,"chr11",26287178,26287210,67030,175.799793110384,"merged_samples"
42,3152,"chr11",28753202,28753252,216616,148.955671922635,"merged_samples"
10,3153,"chr11",29030739,29030775,71701,288.84921050382,"merged_samples"
2,3154,"chr11",29072918,29072919,104570,10.177072397862,"merged_samples"
26,3155,"chr11",29072954,29072992,104570,337.132265951072,"merged_samples"
2,3156,"chr11",29273597,29273598,108686,12.8782616677517,"merged_samples"
48,3157,"chr11",29273641,29273707,108686,117.49345815747,"merged_samples"
38,3160,"chr11",29426397,29426458,76784,93.2808089931234,"merged_samples"
34,3161,"chr11",29592914,29593010,68585,1728.84147061822,"merged_samples"
4,3162,"chr11",29593039,29593042,68585,19.5135215494145,"merged_samples"
9,3164,"chr11",29618713,29618721,68585,45.2388774085386,"merged_samples"
46,3166,"chr11",30671741,30671817,103554,495.418824866137,"merged_samples"
10,3167,"chr11",30854406,30854433,65257,37.6001076955166,"merged_samples"
7,3168,"chr11",30854457,30854465,65257,82.7047948168322,"merged_samples"
12,3170,"chr11",31770885,31770921,67579,286.377470679357,"merged_samples"
36,3172,"chr11",31900395,31900466,18197,852.528209977581,"merged_samples"
11,3173,"chr11",31900493,31900503,18197,27.4329218849455,"merged_samples"
36,3175,"chr11",32105426,32105463,78372,91.983581327626,"merged_samples"
4,3176,"chr11",32105489,32105492,78372,14.8722415681716,"merged_samples"
28,3177,"chr11",32126497,32126539,268395,181.323319899304,"merged_samples"
5,3178,"chr11",32176593,32176620,15126,13220.7785880774,"merged_samples"
40,3182,"chr11",32247809,32247860,268396,243.226588153277,"merged_samples"
45,3185,"chr11",32355373,32355431,327900,199.174833053812,"merged_samples"
4,3187,"chr11",32433326,32433329,20868,31.7564676467726,"merged_samples"
49,3188,"chr11",32542722,32542797,103583,291.16492554242,"merged_samples"
1,3194,"chr11",35582971,35582971,211347,15.3537126836576,"merged_samples"
20,3195,"chr11",35583081,35583106,211347,120.308348307721,"merged_samples"
43,3198,"chr11",40547147,40547200,52653,82.7639797823966,"merged_samples"
18,3199,"chr11",40547235,40547258,52653,43.326959552037,"merged_samples"
43,3200,"chr11",40547384,40547446,52653,395.84020295165,"merged_samples"
6,3203,"chr11",42234770,42234775,14401,11.7175667873147,"merged_samples"
29,3204,"chr11",43247228,43247281,193116,192.066921429953,"merged_samples"
8,3206,"chr11",43342284,43342293,380694,61.645525473558,"merged_samples"
24,3209,"chr11",43495529,43495552,70802,22.2863869844164,"merged_samples"
12,3210,"chr11",43495578,43495589,70802,23.9264203192809,"merged_samples"
11,3211,"chr11",44332476,44332492,74315,240.866973712265,"merged_samples"
3,3222,"chr11",44431693,44431696,13591,75.9270427750071,"merged_samples"
31,3227,"chr11",45665440,45665534,216705,956.41299475223,"merged_samples"
39,3228,"chr11",45869500,45869565,11492,88.9963750165467,"merged_samples"
49,3229,"chr11",46250452,46250512,66213,147.2789795327,"merged_samples"
3,3231,"chr11",46624301,46624303,276891,15.2699749640589,"merged_samples"
13,3233,"chr11",48613820,48613908,14694,11146.9044084266,"merged_samples"
20,3237,"chr11",49016978,49017025,22720,145.56958611154,"merged_samples"
11,3239,"chr11",49064057,49064067,17308,19.5311895072519,"merged_samples"
3,3240,"chr11",49064091,49064093,17308,39.0922869867364,"merged_samples"
12,3241,"chr11",49423207,49423218,14257,37.6452506123357,"merged_samples"
4,3242,"chr11",49477112,49477115,68662,22.2694706660911,"merged_samples"
6,3243,"chr11",49607674,49607681,14584,80.2901122056553,"merged_samples"
46,3244,"chr11",49660247,49660312,26420,162.95560472137,"merged_samples"
24,3245,"chr11",49660395,49660418,26420,16.8383128853617,"merged_samples"
29,3246,"chr11",49838817,49838869,59044,117.201889562796,"merged_samples"
47,3248,"chr11",49944853,49944916,76795,233.569603026814,"merged_samples"
29,3249,"chr11",49988351,49988380,68067,82.6793981383662,"merged_samples"
53,3250,"chr11",50038837,50038896,103534,142.855502828003,"merged_samples"
11,3253,"chr11",50191203,50191325,59013,2083.39608221492,"merged_samples"
4,3255,"chr11",50415535,50415538,216725,14.9047192132561,"merged_samples"
29,3256,"chr11",50415562,50415590,216725,20.3111126131722,"merged_samples"
7,3257,"chr11",50872776,50872782,21408,12.8782616677517,"merged_samples"
38,3258,"chr11",51076630,51076694,12750,343.798523004754,"merged_samples"
13,3259,"chr11",51103486,51103508,237759,46.200066487192,"merged_samples"
27,3260,"chr11",51398283,51398309,72947,42.567948740494,"merged_samples"
54,3263,"chr11",51433237,51433311,52530,723.426079736567,"merged_samples"
4,3264,"chr11",51577163,51577166,66397,21.226660264208,"merged_samples"
31,3265,"chr11",51577188,51577245,66397,629.449709375203,"merged_samples"
34,3266,"chr11",51781155,51781208,52626,502.242687360826,"merged_samples"
13,3269,"chr11",51912191,51912203,19052,20.0257299524996,"merged_samples"
30,3270,"chr11",51912290,51912375,19052,2817.89687257962,"merged_samples"
3,3271,"chr11",52045493,52045549,21402,4256.55365571049,"merged_samples"
33,3273,"chr11",52174374,52174406,22333,17.3107832365341,"merged_samples"
41,3274,"chr11",52174548,52174628,22333,2815.91090704371,"merged_samples"
39,3276,"chr11",52209911,52209970,213673,672.324899769582,"merged_samples"
12,3277,"chr11",53138183,53138200,67966,131.610241176339,"merged_samples"
45,3278,"chr11",53164241,53164297,93736,363.211130116526,"merged_samples"
2,3280,"chr11",53164385,53164387,93736,60.3838061200078,"merged_samples"
3,3281,"chr11",53333280,53333282,20362,12.9720140496902,"merged_samples"
31,3282,"chr11",53333379,53333410,20362,201.611007538826,"merged_samples"
41,3283,"chr11",53380869,53380933,16568,557.835706452442,"merged_samples"
1,3285,"chr11",53583551,53583554,16362,44.2747839773459,"merged_samples"
7,3286,"chr11",53914477,53914483,18452,11.7382092877628,"merged_samples"
24,3289,"chr11",54251681,54251704,216742,40.3393284442984,"merged_samples"
2,3290,"chr11",54336389,54336392,192786,56.1023750519156,"merged_samples"
64,3292,"chr11",54679860,54679979,15254,1744.03403295194,"merged_samples"
2,3293,"chr11",54716355,54716356,14778,14.4181423752772,"merged_samples"
3,3295,"chr11",54716423,54716430,14778,1145.16961362981,"merged_samples"
77,3297,"chr11",54911562,54911647,14667,299.95489043956,"merged_samples"
21,3298,"chr11",55017844,55017864,215335,36.5940216570647,"merged_samples"
23,3299,"chr11",55283185,55283207,27041,26.6547428710297,"merged_samples"
5,3300,"chr11",55283234,55283239,27041,41.0694514373248,"merged_samples"
47,3302,"chr11",57332166,57332217,216760,72.3818123794759,"merged_samples"
8,3303,"chr11",57458944,57458955,171212,95.0916914433341,"merged_samples"
1,3304,"chr11",57458976,57458976,171212,16.1627419885585,"merged_samples"
16,3306,"chr11",57615112,57615133,50724,102.50986577679,"merged_samples"
38,3308,"chr11",57822379,57822450,73158,196.259531413171,"merged_samples"
36,3311,"chr11",57917478,57917514,69125,46.330646065028,"merged_samples"
26,3313,"chr11",57917590,57917628,69125,61.8360100943018,"merged_samples"
35,3314,"chr11",57917652,57917686,69125,36.7333979258789,"merged_samples"
18,3315,"chr11",57985156,57985185,216767,223.486259476631,"merged_samples"
30,3316,"chr11",58120569,58120598,103836,43.4989328392597,"merged_samples"
11,3317,"chr11",58144220,58144230,79566,25.7373175269766,"merged_samples"
5,3318,"chr11",58144259,58144263,79566,18.0451330498862,"merged_samples"
4,3320,"chr11",58192543,58192550,70163,249.109289514426,"merged_samples"
15,3327,"chr11",58762396,58762420,78303,1234.74728106923,"merged_samples"
4,3328,"chr11",58768180,58768194,319162,2725.61072004011,"merged_samples"
4,3328,"chr11",58768180,58768194,56631,2725.61072004011,"merged_samples"
32,3330,"chr11",58791603,58791636,94091,72.0407730124852,"merged_samples"
26,3331,"chr11",59015986,59016028,67212,362.713827069796,"merged_samples"
48,3332,"chr11",59021841,59021914,67862,217.255786291751,"merged_samples"
3,3333,"chr11",59120430,59120432,216795,14.1172512158728,"merged_samples"
42,3334,"chr11",59263548,59263591,194952,132.877735967307,"merged_samples"
39,3336,"chr11",59475967,59476053,26936,1281.64030859963,"merged_samples"
3,3337,"chr11",59476215,59476217,26936,29.8298314026124,"merged_samples"
2,3340,"chr11",59661566,59661567,103850,14.0367063469366,"merged_samples"
1,3341,"chr11",59661794,59661794,103850,11.740970777125,"merged_samples"
36,3342,"chr11",59761714,59761761,192191,581.105203377387,"merged_samples"
48,3343,"chr11",59918429,59918492,19377,71.8571987816847,"merged_samples"
9,3344,"chr11",59918524,59918532,19377,26.5278232975793,"merged_samples"
12,3345,"chr11",59918561,59918594,19377,91.4337430695838,"merged_samples"
3,3346,"chr11",59953498,59953500,19377,12.9312194638035,"merged_samples"
56,3347,"chr11",60230761,60230818,66771,57.0728682368633,"merged_samples"
40,3351,"chr11",60268094,60268157,13495,625.943234619637,"merged_samples"
24,3352,"chr11",60351180,60351224,268420,109.834428512111,"merged_samples"
14,3358,"chr11",60513192,60513205,16897,24.6317242011473,"merged_samples"
22,3360,"chr11",60513275,60513314,16897,142.213049906708,"merged_samples"
3,3362,"chr11",60541992,60541994,237781,19.5091456504639,"merged_samples"
13,3363,"chr11",60591036,60591061,237782,282.685496481493,"merged_samples"
11,3364,"chr11",60644171,60644181,216820,20.3049752910008,"merged_samples"
16,3367,"chr11",60745554,60745591,26397,308.011456077375,"merged_samples"
4,3371,"chr11",61298934,61298960,76293,2921.26354456043,"merged_samples"
34,3376,"chr11",61318651,61318705,27078,84.6267171594447,"merged_samples"
2,3379,"chr11",61770310,61770314,432572,41.9727200594625,"merged_samples"
18,3381,"chr11",61890568,61890585,432572,57.9931543275568,"merged_samples"
12,3383,"chr11",62094974,62094987,72795,51.1809313888956,"merged_samples"
4,3384,"chr11",62095012,62095015,72795,12.8665718436143,"merged_samples"
6,3388,"chr11",62272090,62272096,327942,46.0539778196681,"merged_samples"
12,3389,"chr11",62364955,62364966,22187,15.2377739578505,"merged_samples"
5,3390,"chr11",62364999,62365005,22187,368.92454658546,"merged_samples"
5,3392,"chr11",62416374,62416383,69221,865.321997745653,"merged_samples"
5,3392,"chr11",62416374,62416383,100217426,865.321997745653,"merged_samples"
22,3393,"chr11",62462176,62462197,216829,29.2960383054415,"merged_samples"
2,3395,"chr11",62462322,62462323,216829,26.6469960575883,"merged_samples"
6,3396,"chr11",62633938,62633943,94092,31.589202031114,"merged_samples"
7,3397,"chr11",62692957,62692963,67510,14.1299225840701,"merged_samples"
31,3398,"chr11",62692984,62693017,67510,121.544573507934,"merged_samples"
36,3402,"chr11",62944988,62945074,18858,740.393631740799,"merged_samples"
31,3406,"chr11",63892986,63893024,66456,141.583962050764,"merged_samples"
2,3407,"chr11",63893069,63893070,66456,12.4786083442832,"merged_samples"
33,3408,"chr11",64792540,64792601,68626,96.776629023002,"merged_samples"
3,3410,"chr11",65620719,65620724,52712,52.3844650822419,"merged_samples"
30,3412,"chr11",66866153,66866191,52892,84.9062388195919,"merged_samples"
4,3415,"chr11",66891798,66891805,17883,1304.00060486549,"merged_samples"
2,3419,"chr11",67090714,67090718,17885,249.815083875211,"merged_samples"
5,3425,"chr11",67611777,67611781,68460,33.8431542499096,"merged_samples"
33,3426,"chr11",67779950,67779994,55943,198.020056068434,"merged_samples"
23,3428,"chr11",68505454,68505476,77579,19.5867370032179,"merged_samples"
11,3429,"chr11",68505573,68505646,77579,1401.18005640916,"merged_samples"
9,3431,"chr11",68715048,68715056,19941,19.913118826115,"merged_samples"
9,3431,"chr11",68715048,68715056,100034726,19.913118826115,"merged_samples"
15,3432,"chr11",68715115,68715129,19941,18.764157572623,"merged_samples"
15,3432,"chr11",68715115,68715129,100034726,18.764157572623,"merged_samples"
21,3434,"chr11",68781651,68781671,71998,14.4608234330396,"merged_samples"
24,3435,"chr11",68829586,68829634,68964,242.92318659747,"merged_samples"
38,3437,"chr11",68859148,68859210,20877,508.441505369628,"merged_samples"
37,3439,"chr11",68873264,68873300,71923,27.0073172151619,"merged_samples"
45,3440,"chr11",68884305,68884352,66910,62.8907416929927,"merged_samples"
28,3443,"chr11",68901990,68902065,22318,970.820376391552,"merged_samples"
15,3445,"chr11",68908754,68908784,18626,74.1203917482426,"merged_samples"
4,3447,"chr11",68912426,68912429,18626,10.5825184599136,"merged_samples"
