"interquantile_width","cluster","seqnames","start","end","GENEID","tpm","sample"
13,11502,"chr2",70893629,70893641,228019,13.9202393782464,"adrenal_gland__adult"
41,11503,"chr2",71205596,71205653,78830,131.685988119495,"adrenal_gland__adult"
48,11505,"chr2",72817057,72817113,20687,39.1076135917564,"adrenal_gland__adult"
13,11508,"chr2",73052409,73052439,67059,97.0319756957582,"adrenal_gland__adult"
12,11510,"chr2",73150625,73150636,66935,10.668269582777,"adrenal_gland__adult"
20,11514,"chr2",73367472,73367491,215280,11.2688892439707,"adrenal_gland__adult"
36,11518,"chr2",73498414,73498481,108699,18.8737890082427,"adrenal_gland__adult"
80,11521,"chr2",73730601,73730694,11909,95.9599535904065,"adrenal_gland__adult"
9,11523,"chr2",73749347,73749384,228033,347.017242754994,"adrenal_gland__adult"
20,11525,"chr2",74416967,74417005,69605,28.1741920807094,"adrenal_gland__adult"
58,11528,"chr2",75542533,75542606,18024,386.251831054483,"adrenal_gland__adult"
6,11529,"chr2",75776472,75776477,72421,15.0460728486094,"adrenal_gland__adult"
8,11531,"chr2",76486067,76486074,23992,15.6940115001345,"adrenal_gland__adult"
50,11532,"chr2",76511103,76511180,14231,91.4685182076963,"adrenal_gland__adult"
19,11540,"chr2",80421237,80421293,50884,50.4046479617014,"adrenal_gland__adult"
4,11545,"chr2",84265420,84265444,54598,93.4027627442178,"adrenal_gland__adult"
21,11546,"chr2",84316911,84316940,21788,21.1920674740802,"adrenal_gland__adult"
16,11548,"chr2",84490860,84490900,12388,144.001516378873,"adrenal_gland__adult"
16,11550,"chr2",84518210,84518236,66958,106.777582245992,"adrenal_gland__adult"
36,11558,"chr2",84614933,84615034,12258,726.560223488707,"adrenal_gland__adult"
33,11559,"chr2",84615550,84615591,12258,144.345207775701,"adrenal_gland__adult"
12,11565,"chr2",90420726,90420756,19271,13.6420429858957,"adrenal_gland__adult"
49,11566,"chr2",90744816,90744879,68349,77.7128878400772,"adrenal_gland__adult"
33,11571,"chr2",91023051,91023084,228355,13.7909828409437,"adrenal_gland__adult"
49,11575,"chr2",91284796,91284864,228356,28.1512839007211,"adrenal_gland__adult"
28,11578,"chr2",91550693,91550750,51897,54.2070271403349,"adrenal_gland__adult"
56,11581,"chr2",91803747,91803850,104418,19.5458069361521,"adrenal_gland__adult"
3,11587,"chr2",92274188,92274205,12953,41.2374289823048,"adrenal_gland__adult"
30,11596,"chr2",93174630,93174677,241556,88.3795048918752,"adrenal_gland__adult"
7,11597,"chr2",93302553,93302559,12521,19.3806574045427,"adrenal_gland__adult"
21,11598,"chr2",93662704,93662733,14043,88.7709764413286,"adrenal_gland__adult"
3,11599,"chr2",93797202,93797206,620695,47.0452999074783,"adrenal_gland__adult"
20,11602,"chr2",93850892,93850915,69113,24.8209874008857,"adrenal_gland__adult"
15,11603,"chr2",93998033,93998067,56348,206.863593411803,"adrenal_gland__adult"
53,11606,"chr2",94278249,94278304,11800,128.452024890218,"adrenal_gland__adult"
37,11608,"chr2",101469128,101469164,68170,23.3636379726363,"adrenal_gland__adult"
4,11609,"chr2",102026516,102026520,241576,11.6480442376684,"adrenal_gland__adult"
5,11616,"chr2",102741612,102741619,12505,79.8985903009122,"adrenal_gland__adult"
5,11617,"chr2",102741663,102741667,12505,14.9637297872801,"adrenal_gland__adult"
14,11618,"chr2",102913621,102913644,27402,29.9379772427113,"adrenal_gland__adult"
41,11622,"chr2",103325229,103325311,12359,402.243259243819,"adrenal_gland__adult"
64,11626,"chr2",103637156,103637229,53872,90.5522131527804,"adrenal_gland__adult"
46,11628,"chr2",103637754,103637815,53872,193.824654680056,"adrenal_gland__adult"
7,11636,"chr2",104334678,104334694,15259,35.7528199764402,"adrenal_gland__adult"
19,11641,"chr2",104857184,104857202,98221,41.7281754604661,"adrenal_gland__adult"
47,11644,"chr2",105239371,105239425,19672,24.0325246501517,"adrenal_gland__adult"
9,11647,"chr2",105744654,105744667,77766,27.6391194879283,"adrenal_gland__adult"
8,11651,"chr2",106814547,106814554,212772,13.1122471303667,"adrenal_gland__adult"
42,11656,"chr2",112208114,112208188,68032,146.861212574053,"adrenal_gland__adult"
47,11659,"chr2",113669177,113669251,20394,94.9181842044162,"adrenal_gland__adult"
2,11662,"chr2",114001042,114001043,11834,14.2631923665528,"adrenal_gland__adult"
9,11664,"chr2",114027167,114027176,228491,27.0143348588336,"adrenal_gland__adult"
33,11679,"chr2",118305379,118305418,20813,217.533154289298,"adrenal_gland__adult"
21,11681,"chr2",118855100,118855129,269336,35.3337499742058,"adrenal_gland__adult"
15,11682,"chr2",118982678,118982699,67809,21.1534733791897,"adrenal_gland__adult"
2,11687,"chr2",119613255,119613256,68925,12.0617626238963,"adrenal_gland__adult"
29,11688,"chr2",119980254,119980286,98878,28.7525006797702,"adrenal_gland__adult"
19,11691,"chr2",120178839,120178869,269338,26.9894805746112,"adrenal_gland__adult"
43,11693,"chr2",120229800,120229850,211499,91.5218798880471,"adrenal_gland__adult"
26,11695,"chr2",120389555,120389600,20402,134.228879256931,"adrenal_gland__adult"
23,11697,"chr2",120435069,120435091,66606,14.4225324761709,"adrenal_gland__adult"
10,11698,"chr2",120557254,120557263,68968,16.7220044914828,"adrenal_gland__adult"
5,11702,"chr2",120796346,120796350,22222,10.8654491533683,"adrenal_gland__adult"
31,11704,"chr2",121097097,121097127,27223,28.2064019442446,"adrenal_gland__adult"
17,11707,"chr2",121299735,121299769,100034361,159.147336692865,"adrenal_gland__adult"
7,11708,"chr2",121332381,121332398,67532,63.6490073081872,"adrenal_gland__adult"
9,11712,"chr2",122194868,122194885,435684,16.4505575248874,"adrenal_gland__adult"
30,11714,"chr2",122436980,122437014,67092,15.3647161616292,"adrenal_gland__adult"
49,11720,"chr2",124949325,124949379,17876,36.7576846898671,"adrenal_gland__adult"
36,11724,"chr2",125608476,125608523,70354,124.378024547477,"adrenal_gland__adult"
13,11725,"chr2",125684726,125684754,12848,123.015323554732,"adrenal_gland__adult"
63,11730,"chr2",126701891,126701972,58800,36.3565324854089,"adrenal_gland__adult"
33,11731,"chr2",126758753,126758799,66552,79.5164111325354,"adrenal_gland__adult"
28,11734,"chr2",127073454,127073493,26371,33.7299108660529,"adrenal_gland__adult"
28,11735,"chr2",127270266,127270293,68126,13.1787055903746,"adrenal_gland__adult"
20,11744,"chr2",127618209,127618236,67885,111.45193756764,"adrenal_gland__adult"
23,11746,"chr2",128513100,128513123,17222,37.2430992422598,"adrenal_gland__adult"
40,11751,"chr2",130005052,130005107,20638,75.8130685956649,"adrenal_gland__adult"
21,11752,"chr2",130110156,130110193,170718,340.628807556202,"adrenal_gland__adult"
34,11754,"chr2",130249984,130250017,319513,19.3534604086153,"adrenal_gland__adult"
12,11755,"chr2",130455738,130455749,140629,21.1614553898552,"adrenal_gland__adult"
12,11755,"chr2",130455738,130455749,380601,21.1614553898552,"adrenal_gland__adult"
40,11758,"chr2",130490307,130490368,77006,221.338260280972,"adrenal_gland__adult"
22,11760,"chr2",130665833,130665881,228602,37.4425869983659,"adrenal_gland__adult"
4,11761,"chr2",130732111,130732114,613258,15.5789295749183,"adrenal_gland__adult"
25,11768,"chr2",130985748,130985793,67326,73.1105251194084,"adrenal_gland__adult"
41,11769,"chr2",131005759,131005814,12616,49.9005266591267,"adrenal_gland__adult"
39,11776,"chr2",131970799,131970848,54338,110.547158181911,"adrenal_gland__adult"
26,11777,"chr2",132073491,132073537,70612,46.2088407250799,"adrenal_gland__adult"
22,11778,"chr2",132078916,132078937,18538,24.3764909234919,"adrenal_gland__adult"
34,11780,"chr2",132403897,132403953,74182,35.7830814564516,"adrenal_gland__adult"
3,11786,"chr2",132641721,132641749,66926,10.9106433214403,"adrenal_gland__adult"
10,11789,"chr2",134469758,134469773,52837,23.009854512045,"adrenal_gland__adult"
47,11790,"chr2",134469819,134469874,52837,43.4825701788825,"adrenal_gland__adult"
27,11793,"chr2",136716874,136716917,59030,32.4349667562823,"adrenal_gland__adult"
7,11798,"chr2",139996277,139996300,66580,34.583824048958,"adrenal_gland__adult"
22,11800,"chr2",140497182,140497205,71436,14.7274446871488,"adrenal_gland__adult"
9,11802,"chr2",142727180,142727188,16558,11.4481804079567,"adrenal_gland__adult"
48,11804,"chr2",143836910,143836990,81910,332.390229461102,"adrenal_gland__adult"
12,11805,"chr2",144096193,144096217,69178,73.3112785485379,"adrenal_gland__adult"
8,11807,"chr2",144096522,144096531,69178,45.3612685193757,"adrenal_gland__adult"
48,11808,"chr2",144353083,144353155,241688,12.9110940198312,"adrenal_gland__adult"
40,11810,"chr2",144376546,144376595,26450,57.3174532197538,"adrenal_gland__adult"
21,11811,"chr2",145760432,145760452,66877,21.9888293313834,"adrenal_gland__adult"
25,11813,"chr2",146337774,146337808,241694,22.2094875976275,"adrenal_gland__adult"
6,11814,"chr2",148233848,148233856,21824,64.5560990148243,"adrenal_gland__adult"
7,11815,"chr2",148269285,148269313,17064,42.3261105420437,"adrenal_gland__adult"
34,11816,"chr2",148558109,148558157,17957,27.1578054081884,"adrenal_gland__adult"
53,11817,"chr2",148701126,148701240,13010,899.420606979252,"adrenal_gland__adult"
19,11819,"chr2",150188466,150188484,69277,14.5327562942872,"adrenal_gland__adult"
5,11823,"chr2",150434276,150434285,71881,28.7309383403064,"adrenal_gland__adult"
69,11826,"chr2",150730396,150730477,76192,68.260977498562,"adrenal_gland__adult"
30,11828,"chr2",151458276,151458318,241727,12.3165990332493,"adrenal_gland__adult"
29,11829,"chr2",151567001,151567031,228769,45.9550596696624,"adrenal_gland__adult"
36,11834,"chr2",152158104,152158151,24105,40.0120770395921,"adrenal_gland__adult"
30,11835,"chr2",152202310,152202373,228777,43.0087066800306,"adrenal_gland__adult"
2,11839,"chr2",152656223,152656225,12048,53.5797690376618,"adrenal_gland__adult"
13,11840,"chr2",152657431,152657448,12048,12.0497774708397,"adrenal_gland__adult"
43,11843,"chr2",152841075,152841126,68559,90.6694550092257,"adrenal_gland__adult"
14,11844,"chr2",153067101,153067114,54711,11.8569619057807,"adrenal_gland__adult"
28,11854,"chr2",154429371,154429424,59038,65.6456444461111,"adrenal_gland__adult"
9,11856,"chr2",154718570,154718578,67204,38.9178702889926,"adrenal_gland__adult"
11,11858,"chr2",155183131,155183161,228812,107.347993410784,"adrenal_gland__adult"
27,11860,"chr2",155299531,155299557,56406,16.1941503388395,"adrenal_gland__adult"
13,11863,"chr2",155518054,155518073,56407,119.355681984947,"adrenal_gland__adult"
25,11864,"chr2",155518095,155518120,56407,25.4803373372579,"adrenal_gland__adult"
30,11866,"chr2",155555132,155555163,108687,44.2505818947213,"adrenal_gland__adult"
31,11867,"chr2",155644938,155645002,613262,704.239166003519,"adrenal_gland__adult"
17,11868,"chr2",155652411,155652427,16418,27.1359890947057,"adrenal_gland__adult"
9,11870,"chr2",155937656,155937671,266692,48.6581098492994,"adrenal_gland__adult"
9,11870,"chr2",155937656,155937671,75710,48.6581098492994,"adrenal_gland__adult"
23,11871,"chr2",155969889,155969922,18041,59.6527756986503,"adrenal_gland__adult"
41,11872,"chr2",156005877,156005933,170791,412.845483145231,"adrenal_gland__adult"
34,11873,"chr2",156138245,156138290,19018,75.9687058302635,"adrenal_gland__adult"
18,11874,"chr2",156218701,156218743,347740,53.7566225502464,"adrenal_gland__adult"
50,11876,"chr2",156817763,156817850,29812,181.616837218899,"adrenal_gland__adult"
27,11882,"chr2",156960827,156960865,56045,86.8831447240177,"adrenal_gland__adult"
8,11885,"chr2",157392061,157392081,53619,81.5197795131403,"adrenal_gland__adult"
4,11888,"chr2",157972098,157972105,21817,104.919919813613,"adrenal_gland__adult"
4,11892,"chr2",160192799,160192804,16658,48.6081185945,"adrenal_gland__adult"
4,11895,"chr2",160698727,160698736,320799,36.6665736914622,"adrenal_gland__adult"
33,11896,"chr2",160934779,160934816,71389,11.2738372483849,"adrenal_gland__adult"
42,11898,"chr2",163298321,163298365,228859,46.3570683964559,"adrenal_gland__adult"
15,11901,"chr2",163470812,163470888,26943,1923.16752546404,"adrenal_gland__adult"
4,11904,"chr2",163896831,163896849,67145,90.666409609175,"adrenal_gland__adult"
3,11906,"chr2",164182026,164182030,20568,20.3800482854471,"adrenal_gland__adult"
5,11908,"chr2",164268682,164268689,20971,142.37494446189,"adrenal_gland__adult"
4,11913,"chr2",164683140,164683146,18830,45.8494048995186,"adrenal_gland__adult"
37,11917,"chr2",164860291,164860327,228869,11.7382719984179,"adrenal_gland__adult"
15,11919,"chr2",165113313,165113338,228875,18.5281516882296,"adrenal_gland__adult"
38,11920,"chr2",165151942,165151979,140579,18.7257509441045,"adrenal_gland__adult"
11,11923,"chr2",165710144,165710156,228880,36.7760245833852,"adrenal_gland__adult"
3,11924,"chr2",165710177,165710179,228880,17.4286595408751,"adrenal_gland__adult"
11,11933,"chr2",165981095,165981116,72043,15.3411969652275,"adrenal_gland__adult"
19,11934,"chr2",165981145,165981163,72043,17.2055114200157,"adrenal_gland__adult"
22,11936,"chr2",165981317,165981338,72043,11.1891381868266,"adrenal_gland__adult"
55,11937,"chr2",166539265,166539320,277360,17.1096111477089,"adrenal_gland__adult"
37,11938,"chr2",166821715,166821778,20853,145.282417439247,"adrenal_gland__adult"
21,11940,"chr2",166888139,166888159,98999,12.8607991700318,"adrenal_gland__adult"
19,11946,"chr2",167066043,167066073,19223,24.1622773621797,"adrenal_gland__adult"
7,11947,"chr2",167066099,167066105,19223,13.3490813143801,"adrenal_gland__adult"
5,11948,"chr2",167174648,167174652,56336,18.1060247896011,"adrenal_gland__adult"
38,11949,"chr2",167174673,167174723,56336,98.5687474798962,"adrenal_gland__adult"
33,11950,"chr2",167318342,167318378,263876,16.0515930477544,"adrenal_gland__adult"
10,11951,"chr2",167457491,167457500,66589,12.6402604570488,"adrenal_gland__adult"
41,11952,"chr2",167487027,167487067,407243,25.3545694210349,"adrenal_gland__adult"
43,11953,"chr2",168032581,168032637,11538,79.701869664855,"adrenal_gland__adult"
6,11954,"chr2",168055859,168055880,11538,137.152339586807,"adrenal_gland__adult"
6,11954,"chr2",168055859,168055880,13480,137.152339586807,"adrenal_gland__adult"
6,11960,"chr2",169956672,169956677,228913,12.0417658923903,"adrenal_gland__adult"
13,11963,"chr2",172765807,172765819,12162,26.7530835785722,"adrenal_gland__adult"
21,11968,"chr2",173101947,173101998,65112,32.4977568037192,"adrenal_gland__adult"
5,11969,"chr2",173102027,173102050,65112,69.4512827014476,"adrenal_gland__adult"
95,11972,"chr2",174264405,174264523,64138,105.761514035694,"adrenal_gland__adult"
35,11973,"chr2",174289546,174289604,67126,78.9341567975845,"adrenal_gland__adult"
31,11974,"chr2",174298387,174298423,66390,87.4273148540869,"adrenal_gland__adult"
48,11979,"chr2",179777084,179777138,26444,119.634862632495,"adrenal_gland__adult"
14,11981,"chr2",179960530,179960544,16776,34.2455189950951,"adrenal_gland__adult"
6,11982,"chr2",179960566,179960571,16776,10.0993186638399,"adrenal_gland__adult"
64,11984,"chr2",180436710,180436775,23856,37.1559883617002,"adrenal_gland__adult"
12,11985,"chr2",180444697,180444708,23856,13.8543025548248,"adrenal_gland__adult"
43,11986,"chr2",180655614,180655664,228994,78.3984140765686,"adrenal_gland__adult"
73,11992,"chr2",180891448,180891556,13628,30.8787079779743,"adrenal_gland__adult"
39,11995,"chr2",180891681,180891769,13628,40.3430233511028,"adrenal_gland__adult"
44,11996,"chr2",180976697,180976740,229003,22.5972671707548,"adrenal_gland__adult"
44,11998,"chr2",181048956,181049036,20262,55.8788609740044,"adrenal_gland__adult"
2,12005,"chr2",181316685,181316688,68556,23.0988383856609,"adrenal_gland__adult"
5,12009,"chr2",181406333,181406347,20672,123.168534979757,"adrenal_gland__adult"
22,12010,"chr2",181428626,181428654,56470,16.0849222278695,"adrenal_gland__adult"
48,12016,"chr3",7503436,7503493,67306,26.8640772251775,"adrenal_gland__adult"
32,12017,"chr3",8509489,8509577,20257,72.3483937585812,"adrenal_gland__adult"
40,12030,"chr3",14641746,14641790,71934,11.6536166493658,"adrenal_gland__adult"
6,12031,"chr3",14863435,14863530,12350,1507.38858132883,"adrenal_gland__adult"
29,12047,"chr3",16083224,16083268,229096,90.9552550949006,"adrenal_gland__adult"
15,12049,"chr3",19088233,19088256,67472,92.3998987032979,"adrenal_gland__adult"
7,12052,"chr3",19857062,19857068,12870,24.7282528211926,"adrenal_gland__adult"
7,12053,"chr3",19857098,19857104,12870,10.6121359115528,"adrenal_gland__adult"
6,12054,"chr3",19857248,19857257,12870,35.5642437780324,"adrenal_gland__adult"
30,12055,"chr3",19957819,19957848,20585,17.8381953230064,"adrenal_gland__adult"
26,12057,"chr3",21975685,21975710,81004,18.3414325337132,"adrenal_gland__adult"
13,12060,"chr3",27081897,27081947,320024,220.003479818727,"adrenal_gland__adult"
9,12061,"chr3",27215992,27216001,22035,30.2569014908918,"adrenal_gland__adult"
59,12074,"chr3",30894722,30894781,18759,16.4091508529386,"adrenal_gland__adult"
24,12076,"chr3",30994009,30994032,20482,27.3634419581768,"adrenal_gland__adult"
4,12078,"chr3",31048864,31048869,18417,29.5705188725613,"adrenal_gland__adult"
5,12079,"chr3",31048891,31048920,18417,14.7846250895992,"adrenal_gland__adult"
22,12086,"chr3",32607618,32607639,56456,13.3655603721821,"adrenal_gland__adult"
20,12087,"chr3",32635973,32636009,66046,147.610003261993,"adrenal_gland__adult"
46,12088,"chr3",33699090,33699145,67120,60.7598749712255,"adrenal_gland__adult"
13,12089,"chr3",33919011,33919033,14359,199.745294040845,"adrenal_gland__adult"
26,12091,"chr3",35653017,35653056,76295,56.1618114181032,"adrenal_gland__adult"
10,12092,"chr3",35964995,35965004,229211,14.1804187235267,"adrenal_gland__adult"
26,12093,"chr3",36049991,36050025,241944,20.6525226952198,"adrenal_gland__adult"
18,12095,"chr3",36451541,36451558,50911,13.3562271435596,"adrenal_gland__adult"
42,12096,"chr3",36762030,36762094,229227,105.676961575799,"adrenal_gland__adult"
22,12100,"chr3",37538857,37538881,24063,63.390875053258,"adrenal_gland__adult"
1,12113,"chr3",41546576,41546578,73852,11.8712241830825,"adrenal_gland__adult"
7,12114,"chr3",45182322,45182331,18526,18.8134169346984,"adrenal_gland__adult"
27,12116,"chr3",51219915,51219957,74838,55.4636406496667,"adrenal_gland__adult"
39,12119,"chr3",52072302,52072356,56458,49.5499973588423,"adrenal_gland__adult"
16,12121,"chr3",52845459,52845494,108927,29.2969889207603,"adrenal_gland__adult"
3,12124,"chr3",53267714,53267726,212127,19.3439885335513,"adrenal_gland__adult"
3,12125,"chr3",54165027,54165036,50706,107.161170382375,"adrenal_gland__adult"
3,12127,"chr3",54496780,54496782,56790,11.0548478537875,"adrenal_gland__adult"
15,12128,"chr3",54539479,54539493,66248,27.9349051966636,"adrenal_gland__adult"
56,12139,"chr3",57539983,57540045,24017,242.626223074537,"adrenal_gland__adult"
10,12141,"chr3",58329961,58329979,229317,94.7601101042077,"adrenal_gland__adult"
31,12142,"chr3",58380586,58380634,69227,68.4780103221358,"adrenal_gland__adult"
6,12146,"chr3",60276990,60276999,56758,56.6756379712848,"adrenal_gland__adult"
32,12148,"chr3",60305134,60305196,56758,844.162881999438,"adrenal_gland__adult"
16,12150,"chr3",60305303,60305320,56758,11.6605506991992,"adrenal_gland__adult"
7,12155,"chr3",60332437,60332443,56758,21.5944039652228,"adrenal_gland__adult"
2,12156,"chr3",60332670,60332671,56758,16.5558565824531,"adrenal_gland__adult"
46,12165,"chr3",63780065,63780121,229363,82.2833699264625,"adrenal_gland__adult"
24,12172,"chr3",65332333,65332388,99929,36.7414068605667,"adrenal_gland__adult"
5,12174,"chr3",66789591,66789595,66880,19.9401676014355,"adrenal_gland__adult"
34,12176,"chr3",67234029,67234087,28030,87.0445996886556,"adrenal_gland__adult"
12,12177,"chr3",67386667,67386678,66868,19.3409059070365,"adrenal_gland__adult"
24,12178,"chr3",67386699,67386722,66868,27.4910604414335,"adrenal_gland__adult"
18,12186,"chr3",69525938,69525962,97112,41.5384099969068,"adrenal_gland__adult"
6,12187,"chr3",69525983,69525988,97112,14.0272046367213,"adrenal_gland__adult"
18,12189,"chr3",75361459,75361487,20713,12.9509880821441,"adrenal_gland__adult"
36,12191,"chr3",79395292,79395344,67738,59.4343029624631,"adrenal_gland__adult"
13,12200,"chr3",81736565,81736595,229445,31.0847580198573,"adrenal_gland__adult"
5,12202,"chr3",82811778,82811785,99571,99.8058670339868,"adrenal_gland__adult"
3,12203,"chr3",82830075,82830080,14161,78.7014413246439,"adrenal_gland__adult"
19,12204,"chr3",82859444,82859473,53317,38.7368756611883,"adrenal_gland__adult"
13,12214,"chr3",85378041,85378060,229487,27.1565945204947,"adrenal_gland__adult"
27,12218,"chr3",86028133,86028159,80877,15.9631913242771,"adrenal_gland__adult"
29,12227,"chr3",87710294,87710322,15191,39.4302522436745,"adrenal_gland__adult"
28,12228,"chr3",87710458,87710498,15191,19.9159360153253,"adrenal_gland__adult"
15,12230,"chr3",87723456,87723476,67707,79.6724926295261,"adrenal_gland__adult"
8,12232,"chr3",87734228,87734236,229504,17.2932514014128,"adrenal_gland__adult"
4,12233,"chr3",87774999,87775003,18008,14.6664166565855,"adrenal_gland__adult"
12,12234,"chr3",87847030,87847041,66614,19.519173019376,"adrenal_gland__adult"
67,12235,"chr3",87946278,87946368,17261,60.9121519625454,"adrenal_gland__adult"
82,12238,"chr3",88101044,88101135,12462,156.181241101421,"adrenal_gland__adult"
18,12239,"chr3",88128958,88128992,56700,294.346657038083,"adrenal_gland__adult"
24,12240,"chr3",88140196,88140219,229512,31.9434700407241,"adrenal_gland__adult"
22,12244,"chr3",88383530,88383585,66256,128.899052348733,"adrenal_gland__adult"
29,12249,"chr3",88489733,88489769,74200,65.687478585061,"adrenal_gland__adult"
31,12250,"chr3",88520769,88520799,19769,20.9286584627338,"adrenal_gland__adult"
15,12251,"chr3",88968719,88968737,12748,22.8209348774295,"adrenal_gland__adult"
52,12253,"chr3",88981391,88981447,24045,73.8629766869114,"adrenal_gland__adult"
28,12255,"chr3",88987074,88987111,68521,20.4694514212354,"adrenal_gland__adult"
28,12256,"chr3",89006844,89006879,14466,118.19124675389,"adrenal_gland__adult"
48,12258,"chr3",89050336,89050410,66059,225.337793118521,"adrenal_gland__adult"
6,12259,"chr3",89070498,89070503,68563,21.9355602495384,"adrenal_gland__adult"
6,12261,"chr3",89225547,89225554,20416,42.8628115449318,"adrenal_gland__adult"
22,12262,"chr3",89234335,89234356,68911,15.5374810676822,"adrenal_gland__adult"
8,12265,"chr3",89240664,89240676,229534,21.1885650336696,"adrenal_gland__adult"
39,12268,"chr3",89518956,89518995,56417,15.1326794750356,"adrenal_gland__adult"
5,12271,"chr3",89577549,89577553,70093,16.7074811897803,"adrenal_gland__adult"
16,12274,"chr3",89883562,89883582,59069,34.204022882524,"adrenal_gland__adult"
17,12279,"chr3",90035602,90035618,23922,11.7491580199909,"adrenal_gland__adult"
19,12280,"chr3",90052123,90052144,30791,104.810275075582,"adrenal_gland__adult"
29,12282,"chr3",90058192,90058225,74343,36.7413912900657,"adrenal_gland__adult"
53,12284,"chr3",90097091,90097150,229542,61.5932829846921,"adrenal_gland__adult"
38,12286,"chr3",90280049,90280113,67781,67.6696643408369,"adrenal_gland__adult"
65,12287,"chr3",90318851,90318918,20196,27.065170175481,"adrenal_gland__adult"
12,12296,"chr3",93324399,93324418,20195,62.4613036037962,"adrenal_gland__adult"
35,12297,"chr3",93359027,93359091,20194,253.4744815586,"adrenal_gland__adult"
21,12298,"chr3",94176760,94176780,19885,17.9695274452899,"adrenal_gland__adult"
16,12300,"chr3",94247243,94247262,78523,56.0394215377073,"adrenal_gland__adult"
6,12301,"chr3",94282249,94282261,78784,11.0834984727866,"adrenal_gland__adult"
2,12303,"chr3",94641634,94641640,229584,10.7920952354522,"adrenal_gland__adult"
7,12304,"chr3",94736975,94736989,20341,22.7759794211649,"adrenal_gland__adult"
10,12306,"chr3",94778659,94778669,107650,11.9279266905052,"adrenal_gland__adult"
44,12307,"chr3",94778854,94778897,107650,28.5759579603088,"adrenal_gland__adult"
32,12308,"chr3",94914941,94914999,21427,53.241169473352,"adrenal_gland__adult"
17,12310,"chr3",95032691,95032723,57912,89.4580265370229,"adrenal_gland__adult"
22,12316,"chr3",95119162,95119219,76893,181.348270101727,"adrenal_gland__adult"
8,12318,"chr3",95238319,95238333,11863,57.4142836680837,"adrenal_gland__adult"
9,12321,"chr3",95330706,95330714,13040,18.1927975851635,"adrenal_gland__adult"
36,12322,"chr3",95330750,95330808,13040,533.028789593725,"adrenal_gland__adult"
40,12323,"chr3",95392861,95392903,229593,67.6254327060172,"adrenal_gland__adult"
36,12324,"chr3",95428899,95428939,56205,82.6080295025248,"adrenal_gland__adult"
3,12325,"chr3",95462665,95462667,17210,19.5113952032769,"adrenal_gland__adult"
4,12326,"chr3",95462698,95462706,17210,293.9552942985,"adrenal_gland__adult"
12,12330,"chr3",95733201,95733232,66471,39.7874226186858,"adrenal_gland__adult"
11,12332,"chr3",95908459,95908469,229603,21.4970370355384,"adrenal_gland__adult"
2,12334,"chr3",95965926,95965927,194126,13.0007919346648,"adrenal_gland__adult"
34,12338,"chr3",95985108,95985148,64051,16.5850606920215,"adrenal_gland__adult"
5,12340,"chr3",96025041,96025045,319190,13.479634678103,"adrenal_gland__adult"
3,12341,"chr3",96072601,96072606,319154,95.5757985175168,"adrenal_gland__adult"
6,12342,"chr3",96073617,96073628,319189,88.5658729998397,"adrenal_gland__adult"
4,12343,"chr3",96361877,96361889,56338,518.597728702682,"adrenal_gland__adult"
2,12344,"chr3",96361911,96361913,56338,12.7467638215462,"adrenal_gland__adult"
41,12348,"chr3",96405013,96405057,280411,71.5124415835179,"adrenal_gland__adult"
43,12349,"chr3",96439555,96439597,18632,26.0212366980654,"adrenal_gland__adult"
34,12350,"chr3",96500343,96500385,229615,19.5536913969309,"adrenal_gland__adult"
46,12352,"chr3",96531589,96531644,67845,26.2857950517139,"adrenal_gland__adult"
7,12356,"chr3",97432750,97432782,14263,37.1444340204934,"adrenal_gland__adult"
28,12360,"chr3",97705128,97705163,20333,102.529868419677,"adrenal_gland__adult"
14,12361,"chr3",97817451,97817464,18129,14.2602525904714,"adrenal_gland__adult"
6,12364,"chr3",98084352,98084403,15360,57.1526850462115,"adrenal_gland__adult"
9,12369,"chr3",98945011,98945021,70560,40.8952483776263,"adrenal_gland__adult"
26,12370,"chr3",99966409,99966450,14547,12.2622103046191,"adrenal_gland__adult"
33,12376,"chr3",102799653,102799685,66641,21.2912734343259,"adrenal_gland__adult"
26,12377,"chr3",102824512,102824557,229663,290.551938112045,"adrenal_gland__adult"
10,12379,"chr3",102862250,102862265,18176,16.5159282196436,"adrenal_gland__adult"
21,12381,"chr3",102975643,102975685,68183,108.898102811732,"adrenal_gland__adult"
6,12390,"chr3",104442586,104442594,20501,30.988209413752,"adrenal_gland__adult"
8,12391,"chr3",104591950,104591968,11853,91.3091811956121,"adrenal_gland__adult"
21,12392,"chr3",104667990,104668011,229681,31.6905750829377,"adrenal_gland__adult"
24,12396,"chr3",105762397,105762428,70465,32.9446134545681,"adrenal_gland__adult"
39,12399,"chr3",106350743,106350804,67171,105.460094598484,"adrenal_gland__adult"
23,12403,"chr3",106524822,106524846,321000,10.7920671319139,"adrenal_gland__adult"
8,12407,"chr3",107081918,107081925,68576,17.7721646378072,"adrenal_gland__adult"
30,12409,"chr3",107698777,107698810,14866,30.9784118396756,"adrenal_gland__adult"
5,12410,"chr3",107698831,107698844,14866,13.4218126576506,"adrenal_gland__adult"
25,12412,"chr3",107989264,107989309,229715,21.9845106981887,"adrenal_gland__adult"
10,12413,"chr3",108060079,108060089,26442,54.6537603269406,"adrenal_gland__adult"
27,12414,"chr3",108086987,108087055,20661,66.9106292538301,"adrenal_gland__adult"
