"interquantile_width","cluster","seqnames","start","end","GENEID","tpm","sample"
47,2688,"chr10",33013471,33013562,ENSDART00000062309,342.483232520281,"merged_samples"
56,2689,"chr10",33013584,33013640,ENSDART00000062309,26.352059000704,"merged_samples"
30,2697,"chr10",33021096,33021188,ENSDART00000062311,1802.95637758578,"merged_samples"
30,2697,"chr10",33021096,33021188,ENSDART00000124166,1802.95637758578,"merged_samples"
7,2699,"chr10",33021292,33021298,ENSDART00000062311,14.2689224336399,"merged_samples"
7,2699,"chr10",33021292,33021298,ENSDART00000124166,14.2689224336399,"merged_samples"
1,2705,"chr10",33059116,33059118,ENSDART00000099880,309.422301970475,"merged_samples"
13,2707,"chr10",33601177,33601199,ENSDART00000137244,60.6562487903293,"merged_samples"
43,2709,"chr10",33617971,33618014,ENSDART00000099841,33.9152449668502,"merged_samples"
43,2709,"chr10",33617971,33618014,ENSDART00000138460,33.9152449668502,"merged_samples"
20,2712,"chr10",33848137,33848158,ENSDART00000110741,55.8882758140264,"merged_samples"
5,2713,"chr10",34126652,34126664,ENSDART00000050205,623.272027127855,"merged_samples"
21,2716,"chr10",34411202,34411293,ENSDART00000063662,1005.25713410644,"merged_samples"
20,2719,"chr10",34421978,34421997,ENSDART00000078012,11.2197529240479,"merged_samples"
20,2719,"chr10",34421978,34421997,ENSDART00000115379,11.2197529240479,"merged_samples"
20,2721,"chr10",34434989,34435019,ENSDART00000137089,69.7306838719934,"merged_samples"
20,2721,"chr10",34434989,34435019,ENSDART00000014749,69.7306838719934,"merged_samples"
4,2722,"chr10",34602088,34602093,ENSDART00000051197,51.2820633227587,"merged_samples"
4,2722,"chr10",34602088,34602093,ENSDART00000130093,51.2820633227587,"merged_samples"
14,2724,"chr10",34602351,34602364,ENSDART00000051197,25.5512218431707,"merged_samples"
14,2724,"chr10",34602351,34602364,ENSDART00000130093,25.5512218431707,"merged_samples"
7,2725,"chr10",34617004,34617041,ENSDART00000051198,233.211707851126,"merged_samples"
4,2726,"chr10",34730745,34730748,ENSDART00000141650,11.2308560610208,"merged_samples"
1,2731,"chr10",34923601,34923601,ENSDART00000142881,10.8380362621114,"merged_samples"
12,2740,"chr10",35454183,35454215,ENSDART00000144529,183.579810666757,"merged_samples"
12,2740,"chr10",35454183,35454215,ENSDART00000102566,183.579810666757,"merged_samples"
21,2741,"chr10",35454243,35454263,ENSDART00000144529,22.5361865020385,"merged_samples"
21,2741,"chr10",35454243,35454263,ENSDART00000102566,22.5361865020385,"merged_samples"
55,2745,"chr10",35981996,35982080,ENSDART00000140439,460.481963595465,"merged_samples"
55,2745,"chr10",35981996,35982080,ENSDART00000111084,460.481963595465,"merged_samples"
47,2747,"chr10",36026188,36026235,ENSDART00000099552,342.870657853015,"merged_samples"
47,2747,"chr10",36026188,36026235,ENSDART00000145238,342.870657853015,"merged_samples"
31,2749,"chr10",36176324,36176354,ENSDART00000063418,11.8802913297841,"merged_samples"
31,2749,"chr10",36176324,36176354,ENSDART00000142954,11.8802913297841,"merged_samples"
31,2749,"chr10",36176324,36176354,ENSDART00000063425,11.8802913297841,"merged_samples"
31,2749,"chr10",36176324,36176354,ENSDART00000113239,11.8802913297841,"merged_samples"
31,2749,"chr10",36176324,36176354,ENSDART00000129341,11.8802913297841,"merged_samples"
31,2749,"chr10",36176324,36176354,ENSDART00000126105,11.8802913297841,"merged_samples"
56,2750,"chr10",36176379,36176451,ENSDART00000063418,400.451183924675,"merged_samples"
56,2750,"chr10",36176379,36176451,ENSDART00000142954,400.451183924675,"merged_samples"
56,2750,"chr10",36176379,36176451,ENSDART00000063425,400.451183924675,"merged_samples"
56,2750,"chr10",36176379,36176451,ENSDART00000113239,400.451183924675,"merged_samples"
56,2750,"chr10",36176379,36176451,ENSDART00000129341,400.451183924675,"merged_samples"
56,2750,"chr10",36176379,36176451,ENSDART00000126105,400.451183924675,"merged_samples"
3,2753,"chr10",36176573,36176575,ENSDART00000063418,19.0672410585808,"merged_samples"
3,2753,"chr10",36176573,36176575,ENSDART00000142954,19.0672410585808,"merged_samples"
3,2753,"chr10",36176573,36176575,ENSDART00000063425,19.0672410585808,"merged_samples"
3,2753,"chr10",36176573,36176575,ENSDART00000113239,19.0672410585808,"merged_samples"
3,2753,"chr10",36176573,36176575,ENSDART00000129341,19.0672410585808,"merged_samples"
3,2753,"chr10",36176573,36176575,ENSDART00000126105,19.0672410585808,"merged_samples"
43,2757,"chr10",36288527,36288589,ENSDART00000048831,72.554349106178,"merged_samples"
31,2759,"chr10",36299408,36299441,ENSDART00000077404,53.8587727997535,"merged_samples"
5,2760,"chr10",36311579,36311583,ENSDART00000139229,18.6330052491227,"merged_samples"
44,2761,"chr10",36446245,36446290,ENSDART00000147303,41.7482962262706,"merged_samples"
15,2764,"chr10",36577670,36577684,ENSDART00000077373,21.6412178380753,"merged_samples"
18,2766,"chr10",36765366,36765383,ENSDART00000147234,10.1466113542579,"merged_samples"
18,2766,"chr10",36765366,36765383,ENSDART00000135174,10.1466113542579,"merged_samples"
18,2766,"chr10",36765366,36765383,ENSDART00000137006,10.1466113542579,"merged_samples"
9,2767,"chr10",37272576,37272616,ENSDART00000086490,166.987736158473,"merged_samples"
14,2768,"chr10",37272641,37272654,ENSDART00000086490,12.3177496158817,"merged_samples"
11,2772,"chr10",37683366,37683398,ENSDART00000043802,209.384470120666,"merged_samples"
11,2772,"chr10",37683366,37683398,ENSDART00000124060,209.384470120666,"merged_samples"
3,2776,"chr10",37906765,37906772,ENSDART00000063359,557.055691190115,"merged_samples"
3,2776,"chr10",37906765,37906772,ENSDART00000135686,557.055691190115,"merged_samples"
3,2776,"chr10",37906765,37906772,ENSDART00000137561,557.055691190115,"merged_samples"
3,2776,"chr10",37906765,37906772,ENSDART00000131922,557.055691190115,"merged_samples"
37,2777,"chr10",37939698,37939776,ENSDART00000123613,1106.46634020563,"merged_samples"
37,2777,"chr10",37939698,37939776,ENSDART00000124579,1106.46634020563,"merged_samples"
37,2777,"chr10",37939698,37939776,ENSDART00000129190,1106.46634020563,"merged_samples"
22,2780,"chr10",38138571,38138592,ENSDART00000153914,11.4485499579023,"merged_samples"
18,2782,"chr10",38416855,38416899,ENSDART00000132162,982.721838094509,"merged_samples"
18,2782,"chr10",38416855,38416899,ENSDART00000029843,982.721838094509,"merged_samples"
4,2788,"chr10",38515783,38515786,ENSDART00000137636,13.8408655831172,"merged_samples"
22,2789,"chr10",38601866,38601897,ENSDART00000131897,103.363136906452,"merged_samples"
4,2790,"chr10",38734050,38734053,ENSDART00000136554,16.8845704013855,"merged_samples"
23,2791,"chr10",38734222,38734244,ENSDART00000136554,42.0923200374708,"merged_samples"
56,2792,"chr10",38833385,38833453,ENSDART00000099473,60.3458208672824,"merged_samples"
56,2792,"chr10",38833385,38833453,ENSDART00000132096,60.3458208672824,"merged_samples"
56,2792,"chr10",38833385,38833453,ENSDART00000135642,60.3458208672824,"merged_samples"
56,2792,"chr10",38833385,38833453,ENSDART00000134104,60.3458208672824,"merged_samples"
57,2795,"chr10",39878532,39878596,ENSDART00000109752,191.847043349811,"merged_samples"
2,2796,"chr10",39878622,39878634,ENSDART00000109752,48.4907638662278,"merged_samples"
7,2797,"chr10",39892748,39892758,ENSDART00000144329,30.3745372304988,"merged_samples"
9,2800,"chr10",40115924,40115934,ENSDART00000125045,30.9842203609125,"merged_samples"
11,2813,"chr10",40432633,40432643,ENSDART00000125986,14.0387638838124,"merged_samples"
27,2822,"chr10",40647859,40647898,ENSDART00000016464,418.684800913131,"merged_samples"
27,2822,"chr10",40647859,40647898,ENSDART00000140681,418.684800913131,"merged_samples"
9,2829,"chr10",40840481,40840489,ENSDART00000135756,18.1606934949585,"merged_samples"
45,2831,"chr10",41257387,41257462,ENSDART00000003435,313.08274105024,"merged_samples"
1,2839,"chr10",41650085,41650085,ENSDART00000062786,10.6205224583531,"merged_samples"
1,2839,"chr10",41650085,41650085,ENSDART00000062795,10.6205224583531,"merged_samples"
1,2839,"chr10",41650085,41650085,ENSDART00000113582,10.6205224583531,"merged_samples"
73,2841,"chr10",42534087,42534175,ENSDART00000141657,136.050846728447,"merged_samples"
5,2842,"chr10",43033354,43033358,ENSDART00000127073,16.2180428500808,"merged_samples"
20,2843,"chr10",43130757,43130776,ENSDART00000076168,10.5953499320744,"merged_samples"
20,2843,"chr10",43130757,43130776,ENSDART00000128698,10.5953499320744,"merged_samples"
58,2845,"chr10",43279209,43279281,ENSDART00000009227,187.249738684955,"merged_samples"
8,2846,"chr10",43305068,43305091,ENSDART00000126248,149.115592443817,"merged_samples"
35,2848,"chr10",43352000,43352034,ENSDART00000086165,23.3424226482081,"merged_samples"
46,2850,"chr10",43723551,43723603,ENSDART00000025691,81.4850721123685,"merged_samples"
46,2850,"chr10",43723551,43723603,ENSDART00000134632,81.4850721123685,"merged_samples"
5,2851,"chr10",43739891,43739919,ENSDART00000020000,125.839134325095,"merged_samples"
5,2851,"chr10",43739891,43739919,ENSDART00000147926,125.839134325095,"merged_samples"
34,2853,"chr10",43887068,43887136,ENSDART00000010420,564.707836059678,"merged_samples"
34,2853,"chr10",43887068,43887136,ENSDART00000075303,564.707836059678,"merged_samples"
36,2855,"chr10",43907633,43907668,ENSDART00000005496,110.393538571854,"merged_samples"
47,2856,"chr10",43907692,43907749,ENSDART00000005496,54.1952891338339,"merged_samples"
13,2857,"chr10",43954605,43954683,ENSDART00000075269,1124.05804153677,"merged_samples"
14,2862,"chr10",44098852,44098865,ENSDART00000122680,27.6869162970834,"merged_samples"
35,2863,"chr10",44264498,44264593,ENSDART00000015872,645.816035261151,"merged_samples"
25,2864,"chr10",44597966,44597991,ENSDART00000024644,109.54897724871,"merged_samples"
27,2866,"chr10",44667336,44667364,ENSDART00000134304,95.5789868094209,"merged_samples"
47,2869,"chr10",44884932,44884988,ENSDART00000132486,38.4852863395682,"merged_samples"
45,2870,"chr10",45299247,45299293,ENSDART00000027242,105.293080729022,"merged_samples"
3,2872,"chr10",45496609,45496611,ENSDART00000020610,11.0288897319699,"merged_samples"
3,2872,"chr10",45496609,45496611,ENSDART00000138242,11.0288897319699,"merged_samples"
2,2873,"chr10",45544741,45544742,ENSDART00000046172,19.7412173271249,"merged_samples"
36,2880,"chr10",45652967,45653116,ENSDART00000054153,6557.24978928937,"merged_samples"
39,2883,"chr10",45718416,45718478,ENSDART00000124548,488.940398502658,"merged_samples"
5,2888,"chr10",46127848,46127854,ENSDART00000143422,77.0993093140194,"merged_samples"
4,2889,"chr10",46298805,46298832,ENSDART00000062348,445.994593085689,"merged_samples"
50,2890,"chr10",46328634,46328687,ENSDART00000062331,89.7572438458696,"merged_samples"
50,2890,"chr10",46328634,46328687,ENSDART00000063570,89.7572438458696,"merged_samples"
8,2891,"chr10",46355490,46355500,ENSDART00000151832,338.290019046467,"merged_samples"
4,2893,"chr10",46355551,46355554,ENSDART00000151832,14.7208983478342,"merged_samples"
34,2895,"chr10",46376352,46376415,ENSDART00000081308,175.201550579087,"merged_samples"
94,2899,"chr10",46475496,46475610,ENSDART00000098759,1382.61023470718,"merged_samples"
29,2914,"chr10",172895,172923,ENSDART00000056672,27.8580970062702,"merged_samples"
29,2914,"chr10",172895,172923,ENSDART00000135572,27.8580970062702,"merged_samples"
21,2915,"chr10",206894,206933,ENSDART00000036375,139.55379801324,"merged_samples"
10,2920,"chr10",275803,275830,ENSDART00000059476,79.6893518560378,"merged_samples"
28,2926,"chr10",628812,628842,ENSDART00000041236,104.591602238101,"merged_samples"
28,2926,"chr10",628812,628842,ENSDART00000144882,104.591602238101,"merged_samples"
4,2930,"chr10",1143708,1143721,ENSDART00000114261,137.243183497611,"merged_samples"
12,2937,"chr10",1663071,1663082,ENSDART00000010626,12.3140111900571,"merged_samples"
19,2938,"chr10",1663117,1663183,ENSDART00000010626,811.070973005979,"merged_samples"
24,2939,"chr10",1723728,1723806,ENSDART00000125188,457.056485637466,"merged_samples"
24,2939,"chr10",1723728,1723806,ENSDART00000002985,457.056485637466,"merged_samples"
24,2939,"chr10",1723728,1723806,ENSDART00000135144,457.056485637466,"merged_samples"
24,2948,"chr10",1744985,1745025,ENSDART00000137620,54.1184393941354,"merged_samples"
41,2949,"chr10",1745050,1745118,ENSDART00000137620,882.40362515199,"merged_samples"
35,2950,"chr10",1854314,1854367,ENSDART00000058627,135.284308504128,"merged_samples"
4,2956,"chr10",1990081,1990117,ENSDART00000101023,1597.8826170439,"merged_samples"
4,2956,"chr10",1990081,1990117,ENSDART00000122446,1597.8826170439,"merged_samples"
4,2956,"chr10",1990081,1990117,ENSDART00000042441,1597.8826170439,"merged_samples"
45,2957,"chr10",1990145,1990211,ENSDART00000101023,45.4329431479763,"merged_samples"
45,2957,"chr10",1990145,1990211,ENSDART00000122446,45.4329431479763,"merged_samples"
45,2957,"chr10",1990145,1990211,ENSDART00000042441,45.4329431479763,"merged_samples"
50,2958,"chr10",2553336,2553404,ENSDART00000081926,105.062057602023,"merged_samples"
22,2960,"chr10",2709511,2709545,ENSDART00000055882,49.7873696152135,"merged_samples"
9,2965,"chr10",2740428,2740455,ENSDART00000126236,270.370005804899,"merged_samples"
9,2965,"chr10",2740428,2740455,ENSDART00000101606,270.370005804899,"merged_samples"
4,2966,"chr10",2740476,2740479,ENSDART00000126236,13.8636389894995,"merged_samples"
4,2966,"chr10",2740476,2740479,ENSDART00000101606,13.8636389894995,"merged_samples"
37,2968,"chr10",2815846,2815911,ENSDART00000085031,366.138431302913,"merged_samples"
37,2968,"chr10",2815846,2815911,ENSDART00000124356,366.138431302913,"merged_samples"
37,2968,"chr10",2815846,2815911,ENSDART00000131749,366.138431302913,"merged_samples"
3,2969,"chr10",2815951,2815953,ENSDART00000085031,11.680817009377,"merged_samples"
3,2969,"chr10",2815951,2815953,ENSDART00000124356,11.680817009377,"merged_samples"
3,2969,"chr10",2815951,2815953,ENSDART00000131749,11.680817009377,"merged_samples"
42,2971,"chr10",2902888,2902942,ENSDART00000034555,439.522114395126,"merged_samples"
42,2971,"chr10",2902888,2902942,ENSDART00000135708,439.522114395126,"merged_samples"
42,2971,"chr10",2902888,2902942,ENSDART00000137180,439.522114395126,"merged_samples"
6,2973,"chr10",2970087,2970097,ENSDART00000002622,119.423980195775,"merged_samples"
1,2976,"chr10",2998556,2998567,ENSDART00000132526,41.5583702523901,"merged_samples"
16,2977,"chr10",2998597,2998623,ENSDART00000132526,215.453068689162,"merged_samples"
10,2978,"chr10",3268660,3268696,ENSDART00000113162,56.2234877607727,"merged_samples"
10,2980,"chr10",3302614,3302623,ENSDART00000109131,23.6097207176493,"merged_samples"
4,2982,"chr10",3302666,3302673,ENSDART00000109131,214.199949983358,"merged_samples"
14,2983,"chr10",3302697,3302710,ENSDART00000109131,10.3635886225499,"merged_samples"
26,2984,"chr10",3401734,3401794,ENSDART00000111241,300.480946587694,"merged_samples"
39,2986,"chr10",3423683,3423756,ENSDART00000005168,160.007064782198,"merged_samples"
39,2986,"chr10",3423683,3423756,ENSDART00000123792,160.007064782198,"merged_samples"
2,2994,"chr10",3434831,3434832,ENSDART00000135745,11.0320951622578,"merged_samples"
80,2999,"chr10",3434976,3435110,ENSDART00000037183,1689.51518421501,"merged_samples"
80,2999,"chr10",3434976,3435110,ENSDART00000133452,1689.51518421501,"merged_samples"
80,2999,"chr10",3434976,3435110,ENSDART00000135745,1689.51518421501,"merged_samples"
7,3000,"chr10",3435138,3435144,ENSDART00000037183,11.0299786376961,"merged_samples"
7,3000,"chr10",3435138,3435144,ENSDART00000133452,11.0299786376961,"merged_samples"
3,3001,"chr10",4327326,4327328,ENSDART00000125299,21.4775007191416,"merged_samples"
3,3004,"chr10",4965204,4965224,ENSDART00000050177,22.7478917786541,"merged_samples"
3,3004,"chr10",4965204,4965224,ENSDART00000146066,22.7478917786541,"merged_samples"
76,3005,"chr10",4965258,4965353,ENSDART00000050177,198.15428504019,"merged_samples"
76,3005,"chr10",4965258,4965353,ENSDART00000146066,198.15428504019,"merged_samples"
1,3006,"chr10",4983408,4983410,ENSDART00000093228,27.3721902111363,"merged_samples"
6,3011,"chr10",5013740,5013745,ENSDART00000138843,10.1670734658052,"merged_samples"
46,3015,"chr10",5020360,5020425,ENSDART00000101414,335.740361841699,"merged_samples"
46,3015,"chr10",5020360,5020425,ENSDART00000123048,335.740361841699,"merged_samples"
13,3018,"chr10",5025734,5025746,ENSDART00000148277,12.7491290780188,"merged_samples"
13,3018,"chr10",5025734,5025746,ENSDART00000132284,12.7491290780188,"merged_samples"
5,3019,"chr10",5025800,5025818,ENSDART00000148277,75.766574448882,"merged_samples"
5,3019,"chr10",5025800,5025818,ENSDART00000132284,75.766574448882,"merged_samples"
1,3020,"chr10",5025842,5025842,ENSDART00000132284,10.4030242348545,"merged_samples"
10,3021,"chr10",5025864,5025873,ENSDART00000132284,19.886288490223,"merged_samples"
2,3022,"chr10",5026003,5026006,ENSDART00000132284,55.8840700477242,"merged_samples"
3,3024,"chr10",5027797,5027799,ENSDART00000020631,10.3793245635078,"merged_samples"
3,3024,"chr10",5027797,5027799,ENSDART00000137853,10.3793245635078,"merged_samples"
28,3026,"chr10",5027853,5027953,ENSDART00000020631,1447.89478872675,"merged_samples"
28,3026,"chr10",5027853,5027953,ENSDART00000137853,1447.89478872675,"merged_samples"
41,3029,"chr10",5139095,5139272,ENSDART00000138537,1412.86134600434,"merged_samples"
41,3029,"chr10",5139095,5139272,ENSDART00000108587,1412.86134600434,"merged_samples"
27,3032,"chr10",6153770,6153796,ENSDART00000136531,19.6639875148764,"merged_samples"
19,3034,"chr10",6234452,6234489,ENSDART00000074971,51.8019080214871,"merged_samples"
19,3034,"chr10",6234452,6234489,ENSDART00000137462,51.8019080214871,"merged_samples"
49,3035,"chr10",6269291,6269355,ENSDART00000039388,159.174782755639,"merged_samples"
25,3037,"chr10",6439927,6439961,ENSDART00000110735,60.0380551599727,"merged_samples"
22,3041,"chr10",6717792,6717813,ENSDART00000018017,19.4816717343048,"merged_samples"
17,3042,"chr10",6717851,6717867,ENSDART00000018017,22.5510755395098,"merged_samples"
32,3043,"chr10",6717922,6717975,ENSDART00000018017,140.788459370018,"merged_samples"
1,3046,"chr10",6814445,6814445,ENSDART00000043961,22.3830568834418,"merged_samples"
1,3046,"chr10",6814445,6814445,ENSDART00000111058,22.3830568834418,"merged_samples"
13,3056,"chr10",6849885,6849897,ENSDART00000059021,10.1611916826145,"merged_samples"
17,3057,"chr10",6849955,6849971,ENSDART00000112201,13.6153260365149,"merged_samples"
17,3057,"chr10",6849955,6849971,ENSDART00000121531,13.6153260365149,"merged_samples"
17,3057,"chr10",6849955,6849971,ENSDART00000059021,13.6153260365149,"merged_samples"
17,3058,"chr10",6850026,6850132,ENSDART00000112201,1435.403398281,"merged_samples"
17,3058,"chr10",6850026,6850132,ENSDART00000121531,1435.403398281,"merged_samples"
17,3058,"chr10",6850026,6850132,ENSDART00000059021,1435.403398281,"merged_samples"
4,3059,"chr10",6850184,6850187,ENSDART00000112201,13.2013148359245,"merged_samples"
4,3059,"chr10",6850184,6850187,ENSDART00000121531,13.2013148359245,"merged_samples"
4,3059,"chr10",6850184,6850187,ENSDART00000059021,13.2013148359245,"merged_samples"
14,3066,"chr10",7016872,7016926,ENSDART00000024282,592.463801883296,"merged_samples"
14,3066,"chr10",7016872,7016926,ENSDART00000141445,592.463801883296,"merged_samples"
17,3067,"chr10",7061916,7061963,ENSDART00000140476,72.3399646356284,"merged_samples"
85,3068,"chr10",7070397,7070484,ENSDART00000059017,73.1255157780714,"merged_samples"
5,3069,"chr10",7089069,7089075,ENSDART00000147104,260.792699394754,"merged_samples"
5,3069,"chr10",7089069,7089075,ENSDART00000099030,260.792699394754,"merged_samples"
3,3070,"chr10",7108236,7108239,ENSDART00000059014,30.382607889816,"merged_samples"
31,3071,"chr10",7220222,7220258,ENSDART00000129467,103.550600923806,"merged_samples"
31,3071,"chr10",7220222,7220258,ENSDART00000123923,103.550600923806,"merged_samples"
54,3072,"chr10",7318296,7318411,ENSDART00000075412,586.869124446773,"merged_samples"
33,3077,"chr10",7811293,7811342,ENSDART00000146913,38.6893419257314,"merged_samples"
19,3080,"chr10",8763160,8763178,ENSDART00000080763,19.2392390373652,"merged_samples"
1,3081,"chr10",8763202,8763202,ENSDART00000080763,16.2802056089873,"merged_samples"
40,3082,"chr10",8763226,8763314,ENSDART00000080763,1363.98836611247,"merged_samples"
30,3083,"chr10",9047477,9047523,ENSDART00000150192,53.5375373865157,"merged_samples"
30,3083,"chr10",9047477,9047523,ENSDART00000149493,53.5375373865157,"merged_samples"
28,3085,"chr10",9180102,9180138,ENSDART00000140830,75.646228706566,"merged_samples"
15,3089,"chr10",9360182,9360216,ENSDART00000064974,68.9517777787847,"merged_samples"
15,3089,"chr10",9360182,9360216,ENSDART00000141781,68.9517777787847,"merged_samples"
36,3091,"chr10",9436777,9436812,ENSDART00000039536,39.6355646119719,"merged_samples"
39,3093,"chr10",9982207,9982245,ENSDART00000129151,25.5074769034701,"merged_samples"
39,3093,"chr10",9982207,9982245,ENSDART00000137392,25.5074769034701,"merged_samples"
11,3094,"chr10",9982273,9982283,ENSDART00000129151,11.2301677031887,"merged_samples"
11,3094,"chr10",9982273,9982283,ENSDART00000137392,11.2301677031887,"merged_samples"
12,3095,"chr10",9982305,9982319,ENSDART00000129151,41.993737893219,"merged_samples"
12,3095,"chr10",9982305,9982319,ENSDART00000137392,41.993737893219,"merged_samples"
24,3097,"chr10",9984003,9984053,ENSDART00000132375,65.5998891529361,"merged_samples"
9,3106,"chr10",10298169,10298182,ENSDART00000134929,73.7758474364214,"merged_samples"
5,3110,"chr10",10830166,10830233,ENSDART00000122657,354.846171200907,"merged_samples"
26,3111,"chr10",10830258,10830283,ENSDART00000122657,20.971302597588,"merged_samples"
58,3113,"chr10",10977808,10977893,ENSDART00000132995,61.9161820540166,"merged_samples"
88,3114,"chr10",11227339,11227451,ENSDART00000146727,241.531679488541,"merged_samples"
49,3116,"chr10",11288969,11289034,ENSDART00000039145,192.796401543731,"merged_samples"
22,3118,"chr10",11318969,11318990,ENSDART00000092110,13.61854068743,"merged_samples"
28,3119,"chr10",11319024,11319061,ENSDART00000092110,176.131985569557,"merged_samples"
5,3120,"chr10",11363417,11363421,ENSDART00000064212,14.0748523068181,"merged_samples"
37,3121,"chr10",11363461,11363504,ENSDART00000064212,144.571421171,"merged_samples"
49,3122,"chr10",11730508,11730561,ENSDART00000133879,82.978942341035,"merged_samples"
62,3123,"chr10",11806173,11806252,ENSDART00000101032,207.413460944748,"merged_samples"
62,3123,"chr10",11806173,11806252,ENSDART00000127581,207.413460944748,"merged_samples"
24,3124,"chr10",11806425,11806448,ENSDART00000101032,24.0365659475151,"merged_samples"
24,3124,"chr10",11806425,11806448,ENSDART00000127581,24.0365659475151,"merged_samples"
30,3125,"chr10",12135237,12135293,ENSDART00000064918,96.8111170332797,"merged_samples"
30,3125,"chr10",12135237,12135293,ENSDART00000148881,96.8111170332797,"merged_samples"
18,3126,"chr10",13079928,13079945,ENSDART00000038772,12.3215228798253,"merged_samples"
3,3128,"chr10",13202987,13202989,ENSDART00000001253,14.9432932018557,"merged_samples"
5,3132,"chr10",13736658,13736700,ENSDART00000145103,338.217488433109,"merged_samples"
15,3137,"chr10",14574170,14574231,ENSDART00000057865,240.78421491092,"merged_samples"
5,3141,"chr10",14958125,14958129,ENSDART00000121892,12.5347223062974,"merged_samples"
5,3141,"chr10",14958125,14958129,ENSDART00000044756,12.5347223062974,"merged_samples"
5,3141,"chr10",14958125,14958129,ENSDART00000147653,12.5347223062974,"merged_samples"
5,3141,"chr10",14958125,14958129,ENSDART00000137430,12.5347223062974,"merged_samples"
10,3143,"chr10",14958175,14958184,ENSDART00000121892,22.4957183210076,"merged_samples"
10,3143,"chr10",14958175,14958184,ENSDART00000044756,22.4957183210076,"merged_samples"
10,3143,"chr10",14958175,14958184,ENSDART00000147653,22.4957183210076,"merged_samples"
10,3143,"chr10",14958175,14958184,ENSDART00000137430,22.4957183210076,"merged_samples"
12,3144,"chr10",14958218,14958236,ENSDART00000121892,78.1724796946543,"merged_samples"
12,3144,"chr10",14958218,14958236,ENSDART00000044756,78.1724796946543,"merged_samples"
12,3144,"chr10",14958218,14958236,ENSDART00000147653,78.1724796946543,"merged_samples"
27,3146,"chr10",15077370,15077396,ENSDART00000038401,22.2623309958646,"merged_samples"
27,3146,"chr10",15077370,15077396,ENSDART00000155674,22.2623309958646,"merged_samples"
1,3154,"chr10",15368623,15368624,ENSDART00000154037,30.4251927236431,"merged_samples"
2,3155,"chr10",15368659,15368660,ENSDART00000154037,11.0363996846425,"merged_samples"
2,3155,"chr10",15368659,15368660,ENSDART00000133919,11.0363996846425,"merged_samples"
46,3156,"chr10",15368869,15369020,ENSDART00000127277,436.481735528711,"merged_samples"
46,3156,"chr10",15368869,15369020,ENSDART00000154037,436.481735528711,"merged_samples"
46,3156,"chr10",15368869,15369020,ENSDART00000133919,436.481735528711,"merged_samples"
46,3156,"chr10",15368869,15369020,ENSDART00000148119,436.481735528711,"merged_samples"
17,3157,"chr10",15434089,15434105,ENSDART00000020665,24.2147833452158,"merged_samples"
62,3161,"chr10",15673441,15673511,ENSDART00000101191,117.649926859161,"merged_samples"
62,3161,"chr10",15673441,15673511,ENSDART00000122170,117.649926859161,"merged_samples"
62,3161,"chr10",15673441,15673511,ENSDART00000138389,117.649926859161,"merged_samples"
48,3164,"chr10",15908066,15908172,ENSDART00000136789,441.619714760386,"merged_samples"
21,3165,"chr10",15908193,15908213,ENSDART00000136789,19.6597657175293,"merged_samples"
51,3171,"chr10",16056518,16056606,ENSDART00000122540,273.899707106239,"merged_samples"
10,3173,"chr10",16095751,16095760,ENSDART00000141868,29.0126298790059,"merged_samples"
15,3175,"chr10",16446252,16446271,ENSDART00000067709,135.248772418913,"merged_samples"
19,3176,"chr10",16446303,16446321,ENSDART00000067709,26.5832183027891,"merged_samples"
11,3189,"chr10",17514825,17514836,ENSDART00000137905,43.6572077747844,"merged_samples"
11,3189,"chr10",17514825,17514836,ENSDART00000007961,43.6572077747844,"merged_samples"
26,3190,"chr10",17514868,17514893,ENSDART00000137905,22.0962922284736,"merged_samples"
26,3190,"chr10",17514868,17514893,ENSDART00000007961,22.0962922284736,"merged_samples"
1,3192,"chr10",17581085,17581085,ENSDART00000145077,38.5372478294103,"merged_samples"
31,3193,"chr10",17581107,17581141,ENSDART00000145077,35.2772968155178,"merged_samples"
9,3194,"chr10",17618098,17618116,ENSDART00000113101,78.1098385928243,"merged_samples"
1,3198,"chr10",18019001,18019001,ENSDART00000132206,14.537893975072,"merged_samples"
1,3198,"chr10",18019001,18019001,ENSDART00000144841,14.537893975072,"merged_samples"
1,3198,"chr10",18019001,18019001,ENSDART00000136933,14.537893975072,"merged_samples"
23,3204,"chr10",20139921,20139955,ENSDART00000138120,895.272061751456,"merged_samples"
23,3204,"chr10",20139921,20139955,ENSDART00000079922,895.272061751456,"merged_samples"
44,3217,"chr10",20618191,20618267,ENSDART00000064603,232.133003529233,"merged_samples"
44,3217,"chr10",20618191,20618267,ENSDART00000135341,232.133003529233,"merged_samples"
105,3222,"chr10",20669900,20670035,ENSDART00000138045,472.260568635789,"merged_samples"
1,3224,"chr10",21135228,21135242,ENSDART00000139733,48.7259320780525,"merged_samples"
6,3226,"chr10",21443210,21443219,ENSDART00000125167,76.6599107704086,"merged_samples"
1,3229,"chr10",21626296,21626298,ENSDART00000132207,72.1885436729466,"merged_samples"
14,3240,"chr10",22350519,22350558,ENSDART00000006173,464.321106734295,"merged_samples"
8,3242,"chr10",22350622,22350629,ENSDART00000006173,12.7653835036832,"merged_samples"
34,3243,"chr10",23003937,23003970,ENSDART00000122543,26.004155144123,"merged_samples"
